learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.046875,4.928248624006907E-11,10000.0,73.6,44.050575566988066,45.72368421052632,36.73616103522646,10000.0,4064.0
20000.0,0.078125,8.213747706678178E-11,20000.0,73.77,44.534760190548376,46.01769911504425,37.27131412172666,20000.0,4064.0
30000.0,0.109375,1.1499246789349448E-10,30000.0,73.72333333333333,44.618501919446985,46.293772993595844,37.5455553794961,30000.0,4064.0
40000.0,0.140625,1.478474587202072E-10,40000.0,73.9525,45.12297780556537,46.87977974915876,38.089013013250934,40000.0,4064.0
50000.0,0.171875,1.807024495469199E-10,50000.0,74.022,45.19960449817509,46.66584544633324,37.982238349885414,50000.0,4064.0
60000.0,0.203125,2.135574403736326E-10,60000.0,73.92,45.05826060363427,46.626645746640285,37.93431699190861,60000.0,4064.0
70000.0,0.21875,2.2998493578698897E-10,70000.0,73.95285714285714,45.13828422645742,46.569963369963375,38.08408041293128,70000.0,4064.0
80000.0,0.234375,2.464124312003453E-10,80000.0,73.90375,45.06611468211773,46.44451285208559,38.05779729408973,80000.0,4064.0
90000.0,0.265625,2.7926742202705804E-10,90000.0,73.93555555555555,45.08518748663298,46.51862660161415,37.992651529169194,90000.0,4064.0
100000.0,0.28125,2.956949174404144E-10,100000.0,73.92,45.04887231720951,46.542040749395305,38.00808176848109,100000.0,4064.0
110000.0,0.3125,3.285499082671271E-10,110000.0,73.94636363636363,45.06774276859852,46.68688146439466,37.970217739491794,110000.0,4064.0
120000.0,0.34375,3.6140489909383985E-10,120000.0,73.9325,45.00298252582951,46.654956598850596,37.89015963783655,120000.0,4064.0
130000.0,0.375,3.942598899205526E-10,130000.0,73.94384615384615,45.02867562210309,46.6407271467053,37.92288238096982,130000.0,4064.0
140000.0,0.390625,4.106873853339089E-10,140000.0,73.89428571428572,44.974422484006226,46.55396809148473,37.983812125634195,140000.0,4064.0
150000.0,0.40625,4.2711488074726526E-10,150000.0,73.89866666666667,44.96897982972497,46.513661202185794,37.96621985613336,150000.0,4064.0
160000.0,0.4375,4.59969871573978E-10,160000.0,73.904375,44.99241853855239,46.54384370158885,38.01882311026661,160000.0,4064.0
170000.0,0.453125,4.763973669873344E-10,170000.0,73.92294117647059,44.99704654647819,46.51053355534642,37.96736818538005,170000.0,4064.0
180000.0,0.484375,5.092523578140471E-10,180000.0,73.9088888888889,44.976801337694994,46.520605349761446,37.968564258354256,180000.0,4064.0
190000.0,0.515625,5.421073486407597E-10,190000.0,73.89736842105263,44.954596837788934,46.497151980668,37.93875839975974,190000.0,4064.0
200000.0,0.546875,5.749623394674724E-10,200000.0,73.886,44.908548335275114,46.426776354255345,37.85636095378611,200000.0,4064.0
210000.0,0.5625,5.913898348808288E-10,210000.0,73.89952380952381,44.93698314796569,46.43440019545567,37.88136361575775,210000.0,4064.0
220000.0,0.59375,6.242448257075414E-10,220000.0,73.89363636363636,44.91963495281133,46.40650952727544,37.88434292635973,220000.0,4064.0
230000.0,0.625,6.570998165342541E-10,230000.0,73.86347826086957,44.87058809738012,46.373708719156454,37.86345547573517,230000.0,4064.0
240000.0,0.640625,6.735273119476105E-10,240000.0,73.85458333333334,44.84562627086437,46.31331279945243,37.832268291474705,240000.0,4064.0
250000.0,0.671875,7.063823027743231E-10,250000.0,73.8664,44.88499278336678,46.34991541986237,37.900749935841986,250000.0,4064.0
260000.0,0.703125,7.392372936010358E-10,260000.0,73.83384615384615,44.83277269454155,46.30338524195521,37.87939661784579,260000.0,4064.0
270000.0,0.734375,7.720922844277485E-10,270000.0,73.81962962962963,44.78772165285885,46.27381830066354,37.79797784250404,270000.0,4064.0
280000.0,0.75,7.885197798411048E-10,280000.0,73.81285714285714,44.7935974189068,46.29498062711033,37.843634236693326,280000.0,4064.0
290000.0,0.78125,8.213747706678175E-10,290000.0,73.80103448275862,44.76805827199683,46.25320986693642,37.812973194188665,290000.0,4064.0
300000.0,0.8125,8.542297614945302E-10,300000.0,73.80033333333333,44.76437798497802,46.23797863171863,37.804453447702855,300000.0,4064.0
310000.0,0.84375,8.870847523212429E-10,310000.0,73.80806451612904,44.78923933901125,46.270819685148794,37.85446947257239,310000.0,4064.0
320000.0,0.875,9.199397431479556E-10,320000.0,73.82,44.81325763965089,46.281940303292615,37.88526984644814,320000.0,4064.0
330000.0,0.890625,9.36367238561312E-10,330000.0,73.82030303030302,44.821505879836096,46.29271598107659,37.8994810161158,330000.0,4064.0
340000.0,0.921875,9.692222293880246E-10,340000.0,73.82323529411765,44.82887578816925,46.31961784822496,37.923025416399305,340000.0,4064.0
350000.0,0.953125,1.0020772202147373E-9,350000.0,73.81057142857142,44.79588569515369,46.28816866580333,37.874967806650126,350000.0,4064.0
360000.0,0.96875,1.0185047156280937E-9,360000.0,73.79833333333333,44.774303553583614,46.26554480149937,37.86206941983254,360000.0,4064.0
370000.0,1.0,1.0513597064548064E-9,370000.0,73.77378378378378,44.709285605077085,46.19577271114265,37.767673334316704,370000.0,4064.0
380000.0,1.03125,1.084214697281519E-9,380000.0,73.76447368421053,44.68052051286395,46.153015204299344,37.73032191977615,380000.0,4064.0
390000.0,1.0625,1.1170696881082318E-9,390000.0,73.75769230769231,44.67132746105838,46.15773109641579,37.73233635307218,390000.0,4064.0
400000.0,1.078125,1.1334971835215882E-9,400000.0,73.737,44.63242319247849,46.12856080613317,37.701184870660505,400000.0,4064.0
410000.0,1.109375,1.1663521743483009E-9,410000.0,73.70926829268292,44.579156808557315,46.0802753211413,37.655367068254506,410000.0,4064.0
