learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.03125,3.285499082671271E-11,10000.0,73.49,44.42730143503759,46.15072110501726,37.4616654871432,10000.0,4064.0
20000.0,0.078125,8.213747706678178E-11,20000.0,73.64500000000001,44.610482227173534,46.15384615384617,37.554792086245726,20000.0,4064.0
30000.0,0.109375,1.1499246789349448E-10,30000.0,73.69,44.65832598763117,45.812165316490464,37.49109052031362,30000.0,4064.0
40000.0,0.125,1.3141996330685085E-10,40000.0,73.8625,45.03334964159588,46.14156192046156,38.01138384916399,40000.0,4064.0
50000.0,0.15625,1.6427495413356356E-10,50000.0,73.788,44.92128711479865,46.28908651284783,37.97150835344786,50000.0,4064.0
60000.0,0.1875,1.9712994496027626E-10,60000.0,73.715,44.77735715755307,46.35531820810231,37.982697601258344,60000.0,4064.0
70000.0,0.203125,2.1355744037363263E-10,70000.0,73.77428571428571,44.82445713793838,46.31221851786864,37.90630813461864,70000.0,4064.0
80000.0,0.234375,2.4641243120034536E-10,80000.0,73.86500000000001,44.982471385911765,46.402112333051356,38.030172797059784,80000.0,4064.0
90000.0,0.265625,2.792674220270581E-10,90000.0,73.71,44.65416287850638,46.15647187329328,37.71454143413708,90000.0,4064.0
100000.0,0.28125,2.9569491744041443E-10,100000.0,73.60799999999999,44.434552457625436,45.98665629732716,37.48341860905816,100000.0,4064.0
110000.0,0.3125,3.2854990826712716E-10,110000.0,73.63363636363637,44.461130455934885,45.884877320645586,37.442301885164575,110000.0,4064.0
120000.0,0.328125,3.449774036804835E-10,120000.0,73.595,44.36208260887457,45.88954540797158,37.29642016108285,120000.0,4064.0
130000.0,0.359375,3.7783239450719624E-10,130000.0,73.53307692307692,44.24806074413192,45.73713096139289,37.179112652912174,130000.0,4064.0
140000.0,0.390625,4.1068738533390897E-10,140000.0,73.56285714285714,44.307070876572794,45.794584144930504,37.22523744911804,140000.0,4064.0
150000.0,0.40625,4.271148807472653E-10,150000.0,73.57333333333334,44.32156171288541,45.82331073693419,37.24770061264228,150000.0,4064.0
160000.0,0.4375,4.5996987157397804E-10,160000.0,73.61687500000001,44.397968663234934,45.92790900240817,37.320147890774656,160000.0,4064.0
170000.0,0.46875,4.928248624006907E-10,170000.0,73.60176470588236,44.35246569324394,45.847160043923694,37.262166053878744,170000.0,4064.0
180000.0,0.484375,5.092523578140471E-10,180000.0,73.61166666666666,44.38346879528817,45.90399180001139,37.32483572163724,180000.0,4064.0
