learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.046875,4.928248624006907E-11,10000.0,74.05000000000001,45.69396003828839,45.31085353003162,38.28775267538646,10000.0,4064.0
20000.0,0.078125,8.213747706678178E-11,20000.0,73.86500000000001,44.98769606197785,45.704788615352655,37.498505321057046,20000.0,4064.0
30000.0,0.109375,1.1499246789349448E-10,30000.0,74.17,45.61531825985001,46.295654584517294,38.29431438127091,30000.0,4064.0
40000.0,0.140625,1.478474587202072E-10,40000.0,73.80499999999999,44.90289912894234,45.74638844301765,37.87501482272026,40000.0,4064.0
50000.0,0.15625,1.6427495413356356E-10,50000.0,73.764,44.784088570800485,45.89399876263146,37.68171021377672,50000.0,4064.0
60000.0,0.1875,1.9712994496027626E-10,60000.0,73.82166666666666,44.86530843255135,46.077791891242406,37.70771366250247,60000.0,4064.0
70000.0,0.21875,2.2998493578698897E-10,70000.0,73.76857142857143,44.7511868621443,46.04014223162597,37.61000305800006,70000.0,4064.0
80000.0,0.234375,2.464124312003453E-10,80000.0,73.69375000000001,44.613634869039515,45.79523502897619,37.50927933010661,80000.0,4064.0
90000.0,0.25,2.6283992661370165E-10,90000.0,73.7011111111111,44.63320810980848,45.70458559860526,37.538924367973806,90000.0,4064.0
100000.0,0.28125,2.956949174404144E-10,100000.0,73.702,44.63095828583352,45.72248250810097,37.528506271379705,100000.0,4064.0
110000.0,0.296875,3.121224128537707E-10,110000.0,73.66454545454545,44.60621395222328,45.690931928535264,37.629986866751345,110000.0,4064.0
120000.0,0.328125,3.4497740368048345E-10,120000.0,73.62166666666667,44.507261276315575,45.61074932558979,37.543901187798426,120000.0,4064.0
130000.0,0.359375,3.778323945071962E-10,130000.0,73.58692307692307,44.41515625537995,45.560769889336335,37.42801953495152,130000.0,4064.0
140000.0,0.375,3.942598899205525E-10,140000.0,73.58928571428571,44.38951015887035,45.62180128242838,37.35599078341013,140000.0,4064.0
150000.0,0.40625,4.2711488074726526E-10,150000.0,73.58333333333333,44.36788764842351,45.586498585592274,37.35177865612648,150000.0,4064.0
