learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.015625,1.6427495413356356E-11,10000.0,73.69,44.70178350725122,45.335549553293156,37.012209719894656,10000.0,4064.0
20000.0,0.046875,4.928248624006907E-11,20000.0,73.52,44.296575717188155,45.48636129696345,37.2065449371591,20000.0,4064.0
30000.0,0.078125,8.213747706678178E-11,30000.0,73.76,44.793212875346725,46.13015807842333,37.73137161841482,30000.0,4064.0
40000.0,0.109375,1.1499246789349448E-10,40000.0,73.9175,44.99353082165419,46.5056657950059,37.83590538044451,40000.0,4064.0
50000.0,0.140625,1.478474587202072E-10,50000.0,73.83,44.703996508277754,46.33115950945408,37.40731882324802,50000.0,4064.0
60000.0,0.171875,1.807024495469199E-10,60000.0,73.85666666666667,44.71076934298282,46.33779207006261,37.35372818403292,60000.0,4064.0
70000.0,0.1875,1.9712994496027626E-10,70000.0,73.81142857142858,44.62626354778697,46.19786928066211,37.313636985364525,70000.0,4064.0
80000.0,0.21875,2.2998493578698897E-10,80000.0,73.8275,44.720588816233374,46.286652471717,37.53579952267304,80000.0,4064.0
90000.0,0.234375,2.464124312003453E-10,90000.0,73.77777777777777,44.63408700423951,46.18384147036691,37.46853554489811,90000.0,4064.0
100000.0,0.25,2.6283992661370165E-10,100000.0,73.831,44.74647210204382,46.210766479620155,37.614132119102685,100000.0,4064.0
110000.0,0.28125,2.956949174404144E-10,110000.0,73.7909090909091,44.65640654673516,46.143356186135144,37.53926815000976,110000.0,4064.0
120000.0,0.3125,3.285499082671271E-10,120000.0,73.81166666666667,44.71975918424159,46.24082659048531,37.65177366875645,120000.0,4064.0
130000.0,0.34375,3.6140489909383985E-10,130000.0,73.79,44.703966858164144,46.167093247385225,37.67628175815331,130000.0,4064.0
140000.0,0.359375,3.778323945071962E-10,140000.0,73.80285714285715,44.73075626946921,46.18973561430794,37.70424975371133,140000.0,4064.0
150000.0,0.390625,4.106873853339089E-10,150000.0,73.74266666666666,44.58605966092911,46.08424251550287,37.53508952785752,150000.0,4064.0
160000.0,0.421875,4.4354237616062165E-10,160000.0,73.751875,44.59783780777057,46.06919046640641,37.527705466716256,160000.0,4064.0
170000.0,0.4375,4.59969871573978E-10,170000.0,73.76176470588234,44.595787534939795,46.05560729014234,37.497372661668884,170000.0,4064.0
180000.0,0.46875,4.928248624006907E-10,180000.0,73.78277777777778,44.636293634632416,46.06619579876111,37.54251756951705,180000.0,4064.0
190000.0,0.5,5.256798532274034E-10,190000.0,73.77052631578948,44.61966413086454,46.01293453651244,37.55904426597171,190000.0,4064.0
200000.0,0.53125,5.585348440541161E-10,200000.0,73.709,44.51068374723896,45.90329218106996,37.50208001521383,200000.0,4064.0
210000.0,0.5625,5.913898348808288E-10,210000.0,73.74142857142857,44.579011042937104,45.9700176366843,37.57867330767488,210000.0,4064.0
220000.0,0.59375,6.242448257075414E-10,220000.0,73.77318181818183,44.649250032304494,46.03131547440887,37.65774915723054,220000.0,4064.0
230000.0,0.625,6.570998165342541E-10,230000.0,73.74434782608695,44.58522805844892,45.99245175022805,37.601521006840386,230000.0,4064.0
240000.0,0.640625,6.735273119476105E-10,240000.0,73.76291666666667,44.6185610833749,46.03273911552965,37.62604750678527,240000.0,4064.0
250000.0,0.671875,7.063823027743231E-10,250000.0,73.75399999999999,44.61110551833676,46.05316166374794,37.635440824240575,250000.0,4064.0
260000.0,0.703125,7.392372936010358E-10,260000.0,73.71115384615385,44.54252184067873,45.99576505538612,37.59837128197636,260000.0,4064.0
270000.0,0.734375,7.720922844277485E-10,270000.0,73.68037037037037,44.490689892865944,45.953530821006204,37.56325999859423,270000.0,4064.0
280000.0,0.765625,8.049472752544612E-10,280000.0,73.67678571428571,44.47031387699407,45.932761643473874,37.52436977639142,280000.0,4064.0
290000.0,0.78125,8.213747706678175E-10,290000.0,73.67793103448275,44.49716112253241,45.96626342278316,37.58922074418072,290000.0,4064.0
300000.0,0.8125,8.542297614945302E-10,300000.0,73.67,44.47877887349106,45.93392151897002,37.55731225296442,300000.0,4064.0
310000.0,0.84375,8.870847523212429E-10,310000.0,73.66419354838709,44.47418646749555,45.90875361089762,37.562807344922255,310000.0,4064.0
320000.0,0.875,9.199397431479556E-10,320000.0,73.67375,44.487047035025455,45.94337927671261,37.56882739608268,320000.0,4064.0
330000.0,0.890625,9.36367238561312E-10,330000.0,73.67848484848484,44.49509782113958,45.9533957626855,37.571153403863846,330000.0,4064.0
340000.0,0.90625,9.527947339746683E-10,340000.0,73.66264705882352,44.45146294003731,45.937150964470064,37.504274697281645,340000.0,4064.0
350000.0,0.9375,9.85649724801381E-10,350000.0,73.64971428571428,44.4258406212804,45.9075526255594,37.47305048204043,350000.0,4064.0
360000.0,0.96875,1.0185047156280937E-9,360000.0,73.64694444444444,44.406572864529764,45.8854062687163,37.4325661148849,360000.0,4064.0
370000.0,0.984375,1.0349322110414502E-9,370000.0,73.66135135135136,44.431178807832595,45.92373511491894,37.441905250995,370000.0,4064.0
