learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.046875,4.928248624006907E-11,10000.0,73.27,44.45557318606823,45.56008146639511,36.65876777251186,10000.0,4064.0
20000.0,0.09375,9.856497248013814E-11,20000.0,73.745,45.02699037627901,46.538383221339856,37.41358760429083,20000.0,4064.0
30000.0,0.109375,1.149924678934945E-10,30000.0,73.85666666666667,45.210125699693876,46.74407550757114,38.146687697160885,30000.0,4064.0
40000.0,0.140625,1.4784745872020722E-10,40000.0,73.9225,45.298408430684184,46.51866283839213,38.23790632956362,40000.0,4064.0
50000.0,0.171875,1.8070244954691992E-10,50000.0,73.79599999999999,44.95699787094406,46.342861823245144,37.79318203399485,50000.0,4064.0
60000.0,0.203125,2.1355744037363263E-10,60000.0,73.77,44.954889760356544,46.325159442038135,37.93674580014197,60000.0,4064.0
70000.0,0.21875,2.29984935786989E-10,70000.0,73.75285714285714,44.91709604729183,46.27149374195812,37.89758323474733,70000.0,4064.0
80000.0,0.234375,2.4641243120034536E-10,80000.0,73.75500000000001,44.88299255681318,46.18066236029941,37.79331595164733,80000.0,4064.0
90000.0,0.265625,2.792674220270581E-10,90000.0,73.72555555555556,44.83172146417908,46.15769940117034,37.76613943206042,90000.0,4064.0
100000.0,0.28125,2.9569491744041443E-10,100000.0,73.747,44.913618187108476,46.1852246638242,37.983086081451376,100000.0,4064.0
110000.0,0.3125,3.2854990826712716E-10,110000.0,73.7309090909091,44.87306881010753,46.184933420243965,37.962128043282235,110000.0,4064.0
120000.0,0.34375,3.614048990938399E-10,120000.0,73.68916666666667,44.77785879993323,46.06685912437435,37.842307313711956,120000.0,4064.0
130000.0,0.359375,3.7783239450719624E-10,130000.0,73.66076923076923,44.71988382505552,46.00233394310224,37.76626681206833,130000.0,4064.0
140000.0,0.390625,4.1068738533390897E-10,140000.0,73.66857142857143,44.7350345939734,46.10053513466093,37.8273995243958,140000.0,4064.0
150000.0,0.421875,4.435423761606217E-10,150000.0,73.668,44.7337823403623,46.14398691028088,37.81605214269971,150000.0,4064.0
160000.0,0.4375,4.5996987157397804E-10,160000.0,73.683125,44.759049704994226,46.15404289057406,37.84210681704114,160000.0,4064.0
170000.0,0.46875,4.928248624006907E-10,170000.0,73.70529411764706,44.81117986589368,46.184869498218234,37.912690806561386,170000.0,4064.0
