learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.046875,4.928248624006907E-11,10000.0,73.24000000000001,44.31967233001073,44.994861253854076,36.97597739048517,10000.0,4064.0
20000.0,0.078125,8.213747706678178E-11,20000.0,73.52499999999999,44.804594609396744,45.853359239186005,38.06293133699847,20000.0,4064.0
30000.0,0.109375,1.1499246789349448E-10,30000.0,73.50666666666666,44.79942905885567,45.98708800543663,38.311083514436504,30000.0,4064.0
40000.0,0.125,1.3141996330685085E-10,40000.0,73.6,44.86645679512618,46.023308116949494,38.205863420914035,40000.0,4064.0
50000.0,0.15625,1.6427495413356356E-10,50000.0,73.538,44.71878086593926,45.88105366492147,38.080307001123174,50000.0,4064.0
60000.0,0.1875,1.9712994496027626E-10,60000.0,73.51333333333334,44.61864086645272,45.83688354180156,37.909747997655785,60000.0,4064.0
70000.0,0.203125,2.1355744037363263E-10,70000.0,73.47142857142858,44.45625101033307,45.752512269221796,37.61548022978467,70000.0,4064.0
80000.0,0.234375,2.4641243120034536E-10,80000.0,73.49375,44.51726653147684,45.87247294261794,37.74770278601415,80000.0,4064.0
90000.0,0.25,2.628399266137017E-10,90000.0,73.53444444444445,44.606151132505765,45.98008754224027,37.86131691537098,90000.0,4064.0
100000.0,0.265625,2.7926742202705804E-10,100000.0,73.551,44.62643539944972,46.04557230574652,37.870851048836066,100000.0,4064.0
110000.0,0.296875,3.1212241285377077E-10,110000.0,73.53818181818181,44.549685842281725,46.043338832557865,37.7329026461591,110000.0,4064.0
120000.0,0.3125,3.285499082671271E-10,120000.0,73.55333333333334,44.56310979181779,46.07764845807494,37.727370837666555,120000.0,4064.0
130000.0,0.328125,3.4497740368048345E-10,130000.0,73.58384615384615,44.61449910837423,46.05476052090042,37.76775035337611,130000.0,4064.0
140000.0,0.359375,3.778323945071962E-10,140000.0,73.58928571428571,44.61055879164547,46.0431654676259,37.74414062499999,140000.0,4064.0
150000.0,0.390625,4.106873853339089E-10,150000.0,73.66,44.75756653425347,46.18046096006104,37.901768172888026,150000.0,4064.0
160000.0,0.40625,4.2711488074726526E-10,160000.0,73.67812500000001,44.75498420484952,46.18097708714044,37.82295449847936,160000.0,4064.0
170000.0,0.4375,4.59969871573978E-10,170000.0,73.68352941176471,44.73448911139988,46.203148110292084,37.77314138674455,170000.0,4064.0
180000.0,0.46875,4.928248624006907E-10,180000.0,73.6511111111111,44.64980232569917,46.108832251979955,37.665273506295506,180000.0,4064.0
190000.0,0.484375,5.092523578140471E-10,190000.0,73.65684210526315,44.65396365700091,46.130830660610876,37.667965977160364,190000.0,4064.0
200000.0,0.515625,5.421073486407597E-10,200000.0,73.6395,44.59439837658227,46.107374317666064,37.5757791039121,200000.0,4064.0
210000.0,0.53125,5.585348440541161E-10,210000.0,73.63238095238096,44.56914928752195,46.0979099944513,37.537930489909634,210000.0,4064.0
220000.0,0.5625,5.913898348808288E-10,220000.0,73.63499999999999,44.5901311375465,46.132414536066186,37.61910907487469,220000.0,4064.0
230000.0,0.578125,6.078173302941851E-10,230000.0,73.63260869565217,44.58777575226274,46.118238680787535,37.636896498534625,230000.0,4064.0
240000.0,0.59375,6.242448257075414E-10,240000.0,73.61791666666667,44.557054253675446,46.10814629454673,37.60888415907927,240000.0,4064.0
250000.0,0.625,6.570998165342541E-10,250000.0,73.6236,44.56444108126154,46.08566966731259,37.602551121793354,250000.0,4064.0
260000.0,0.65625,6.899548073609668E-10,260000.0,73.63346153846155,44.58153146517469,46.11121592302613,37.612165777834406,260000.0,4064.0
270000.0,0.671875,7.063823027743231E-10,270000.0,73.6262962962963,44.55947426942231,46.09666553120625,37.575938215002694,270000.0,4064.0
280000.0,0.703125,7.392372936010358E-10,280000.0,73.60535714285714,44.5311579292115,46.05828814165493,37.58181802825942,280000.0,4064.0
290000.0,0.734375,7.720922844277485E-10,290000.0,73.61689655172414,44.5440200784863,46.075342707121976,37.577201413081625,290000.0,4064.0
300000.0,0.75,7.885197798411048E-10,300000.0,73.641,44.590026336754214,46.115214784125605,37.61281873264328,300000.0,4064.0
310000.0,0.78125,8.213747706678175E-10,310000.0,73.63612903225807,44.58109435314055,46.08473077988733,37.606498305188275,310000.0,4064.0
320000.0,0.8125,8.542297614945302E-10,320000.0,73.6265625,44.54639736728156,46.037277406566716,37.5517966021429,320000.0,4064.0
330000.0,0.828125,8.706572569078865E-10,330000.0,73.62969696969697,44.541009193340905,46.05561685614747,37.54745552278224,330000.0,4064.0
340000.0,0.859375,9.035122477345992E-10,340000.0,73.60794117647059,44.49516111408815,45.998627894660835,37.49834574316184,340000.0,4064.0
350000.0,0.875,9.199397431479556E-10,350000.0,73.60857142857142,44.498326389096924,46.00455953703161,37.505074287570004,350000.0,4064.0
360000.0,0.90625,9.527947339746683E-10,360000.0,73.60638888888889,44.49106412748961,45.98913154693556,37.50978290178952,360000.0,4064.0
370000.0,0.9375,9.85649724801381E-10,370000.0,73.61243243243243,44.509886076957024,46.003373613914775,37.549012709723215,370000.0,4064.0
380000.0,0.96875,1.0185047156280937E-9,380000.0,73.58657894736842,44.4625371193756,45.94205942705724,37.51805278884463,380000.0,4064.0
390000.0,0.984375,1.0349322110414502E-9,390000.0,73.59051282051283,44.46252141020132,45.93333333333334,37.50599171171828,390000.0,4064.0
400000.0,1.015625,1.0677872018681628E-9,400000.0,73.60075,44.483020643675566,45.94056364706786,37.531723073100615,400000.0,4064.0
410000.0,1.03125,1.0842146972815193E-9,410000.0,73.60121951219513,44.4840906622178,45.955729985869155,37.54255773425509,410000.0,4064.0
420000.0,1.0625,1.117069688108232E-9,420000.0,73.61095238095238,44.49759781945161,45.98759265305725,37.53965972938397,420000.0,4064.0
430000.0,1.09375,1.1499246789349446E-9,430000.0,73.63372093023256,44.55281202760409,46.02912404137728,37.60971610013262,430000.0,4064.0
440000.0,1.109375,1.166352174348301E-9,440000.0,73.6375,44.553237287601085,46.01745200698081,37.59851521101756,440000.0,4064.0
450000.0,1.140625,1.1992071651750138E-9,450000.0,73.63777777777779,44.55442753924776,46.00536168624578,37.61109883983886,450000.0,4064.0
460000.0,1.171875,1.2320621560017264E-9,460000.0,73.63826086956522,44.54916180879807,46.01178921874166,37.60470907856012,460000.0,4064.0
470000.0,1.1875,1.2484896514150829E-9,470000.0,73.6472340425532,44.574773918602446,46.032313162297825,37.630672548190226,470000.0,4064.0
480000.0,1.21875,1.2813446422417956E-9,480000.0,73.656875,44.59099297056823,46.06216754610099,37.64141359345872,480000.0,4064.0
490000.0,1.25,1.3141996330685082E-9,490000.0,73.64877551020408,44.57938324286994,46.0500971441703,37.642888533663005,490000.0,4064.0
500000.0,1.265625,1.3306271284818647E-9,500000.0,73.6562,44.595912588813576,46.05460926973311,37.655188735060946,500000.0,4064.0
510000.0,1.296875,1.3634821193085774E-9,510000.0,73.63627450980393,44.54791126648044,46.02975177418838,37.60325592619406,510000.0,4064.0
520000.0,1.3125,1.3799096147219338E-9,520000.0,73.63442307692307,44.54742152759984,46.028115564338655,37.61075034925893,520000.0,4064.0
530000.0,1.34375,1.4127646055486465E-9,530000.0,73.64113207547169,44.56010644658073,46.05038057687034,37.62078265373555,530000.0,4064.0
540000.0,1.375,1.4456195963753592E-9,540000.0,73.64888888888889,44.57057079047428,46.07037956453354,37.628592593241954,540000.0,4064.0
550000.0,1.390625,1.4620470917887156E-9,550000.0,73.66,44.58634080022881,46.07662501535404,37.629964481756545,550000.0,4064.0
560000.0,1.421875,1.4949020826154283E-9,560000.0,73.66339285714287,44.591914683244475,46.067263704879316,37.64005987163117,560000.0,4064.0
570000.0,1.453125,1.527757073442141E-9,570000.0,73.65894736842105,44.57730317923792,46.04726039211178,37.6206402293359,570000.0,4064.0
580000.0,1.46875,1.5441845688554974E-9,580000.0,73.65327586206897,44.56405055603662,46.04169462080071,37.60600703106818,580000.0,4064.0
590000.0,1.5,1.57703955968221E-9,590000.0,73.6471186440678,44.545519385789454,46.019567134435526,37.580742935369535,590000.0,4064.0
600000.0,1.515625,1.5934670550955665E-9,600000.0,73.64316666666667,44.542736684589535,46.01553912431984,37.58766442629875,600000.0,4064.0
