learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.046875,4.928248624006907E-11,10000.0,73.61999999999999,44.2696080032392,46.534252128090785,36.85974150311152,10000.0,4064.0
20000.0,0.078125,8.213747706678178E-11,20000.0,73.815,44.61979336171834,45.99917508764693,37.4686567164179,20000.0,4064.0
30000.0,0.109375,1.1499246789349448E-10,30000.0,73.77,44.48980613028932,45.95467032967033,37.26881377551021,30000.0,4064.0
40000.0,0.125,1.3141996330685085E-10,40000.0,73.7625,44.5466575388193,45.742645918420095,37.290869980879535,40000.0,4064.0
50000.0,0.15625,1.6427495413356356E-10,50000.0,73.784,44.58456837496107,45.57156500435993,37.30629424143869,50000.0,4064.0
60000.0,0.1875,1.9712994496027626E-10,60000.0,73.745,44.487829662316656,45.47059434386792,37.201514849511675,60000.0,4064.0
70000.0,0.203125,2.1355744037363263E-10,70000.0,73.80142857142857,44.60928594226387,45.71369368302647,37.33684138590856,70000.0,4064.0
80000.0,0.234375,2.4641243120034536E-10,80000.0,73.93375,44.919161228892094,46.045175813087,37.80236824052255,80000.0,4064.0
90000.0,0.265625,2.792674220270581E-10,90000.0,73.93333333333332,44.92279940647989,46.09003377990209,37.778485041374914,90000.0,4064.0
100000.0,0.28125,2.9569491744041443E-10,100000.0,73.936,44.920699617425605,46.12872555909223,37.7561255194154,100000.0,4064.0
110000.0,0.296875,3.1212241285377077E-10,110000.0,73.97,44.98642669336444,46.219008264462815,37.82193268186753,110000.0,4064.0
120000.0,0.328125,3.449774036804835E-10,120000.0,73.93833333333333,44.95768668070305,46.25167566081187,37.890493118582796,120000.0,4064.0
130000.0,0.34375,3.6140489909383985E-10,130000.0,73.94461538461539,44.99527055836408,46.29203862558867,37.98154386992823,130000.0,4064.0
140000.0,0.375,3.942598899205526E-10,140000.0,73.94071428571428,44.992650527358414,46.365093133003036,37.9920456863145,140000.0,4064.0
150000.0,0.390625,4.106873853339089E-10,150000.0,73.98400000000001,45.08119114289447,46.485285647678346,38.091536448005094,150000.0,4064.0
160000.0,0.421875,4.4354237616062165E-10,160000.0,73.964375,45.06084310337471,46.48312542555789,38.122753334719725,160000.0,4064.0
170000.0,0.453125,4.763973669873344E-10,170000.0,73.90705882352941,44.940103895564654,46.37831826314008,37.998993626299914,170000.0,4064.0
180000.0,0.46875,4.928248624006907E-10,180000.0,73.89888888888889,44.91697761789323,46.37676196998232,37.946428571428584,180000.0,4064.0
190000.0,0.5,5.256798532274034E-10,190000.0,73.9178947368421,44.956306354169925,46.40856493998054,37.98368123341843,190000.0,4064.0
200000.0,0.53125,5.585348440541161E-10,200000.0,73.9275,44.968534824477885,46.44159365659762,37.983896863813136,200000.0,4064.0
210000.0,0.546875,5.749623394674724E-10,210000.0,73.94095238095238,44.98681307622686,46.49955517318917,37.99401740391589,210000.0,4064.0
220000.0,0.578125,6.078173302941851E-10,220000.0,73.9240909090909,44.95167512842844,46.47052785786935,37.9608301160389,220000.0,4064.0
230000.0,0.609375,6.406723211208978E-10,230000.0,73.89434782608696,44.888989949230314,46.44134621388495,37.87905436863069,230000.0,4064.0
240000.0,0.625,6.570998165342541E-10,240000.0,73.87833333333333,44.8430525870838,46.401976625885936,37.79444742116648,240000.0,4064.0
250000.0,0.65625,6.899548073609668E-10,250000.0,73.8712,44.831495992541534,46.38838505289595,37.780275465300136,250000.0,4064.0
260000.0,0.671875,7.063823027743231E-10,260000.0,73.83961538461539,44.78980350207406,46.34486893276642,37.78970859933782,260000.0,4064.0
270000.0,0.703125,7.392372936010358E-10,270000.0,73.82518518518518,44.75486934848666,46.27950286952225,37.74763268002641,270000.0,4064.0
280000.0,0.734375,7.720922844277485E-10,280000.0,73.84142857142857,44.77816228829259,46.324089816497626,37.740452045595575,280000.0,4064.0
290000.0,0.765625,8.049472752544612E-10,290000.0,73.80896551724138,44.7123175415766,46.2561736693885,37.67876923076921,290000.0,4064.0
300000.0,0.796875,8.378022660811739E-10,300000.0,73.77466666666666,44.650971134491755,46.18457413335521,37.62457088945794,300000.0,4064.0
310000.0,0.828125,8.706572569078865E-10,310000.0,73.77258064516128,44.64694604353715,46.17416518814712,37.61700886965595,310000.0,4064.0
320000.0,0.875,9.199397431479557E-10,320000.0,73.8034375,44.707639817660656,46.25071331020819,37.65599202748733,320000.0,4064.0
330000.0,0.90625,9.527947339746683E-10,330000.0,73.76242424242425,44.62514654118517,46.16895874263261,37.57642173261045,330000.0,4064.0
340000.0,0.9375,9.85649724801381E-10,340000.0,73.74147058823529,44.584732070954686,46.145122664784616,37.540052330381,340000.0,4064.0
350000.0,0.984375,1.0349322110414502E-9,350000.0,73.74857142857142,44.60282478883412,46.13070983401833,37.5692221973079,350000.0,4064.0
360000.0,1.0,1.0513597064548066E-9,360000.0,73.73916666666666,44.57988119057817,46.09999030770195,37.54731564240275,360000.0,4064.0
370000.0,1.03125,1.0842146972815193E-9,370000.0,73.73945945945945,44.582496176785035,46.06793960923623,37.554467281070444,370000.0,4064.0
380000.0,1.0625,1.117069688108232E-9,380000.0,73.73026315789474,44.57051257710785,46.05861819282187,37.550828902095716,380000.0,4064.0
390000.0,1.09375,1.1499246789349446E-9,390000.0,73.7323076923077,44.5737620301712,46.04405212096953,37.54442866113507,390000.0,4064.0
400000.0,1.125,1.1827796697616573E-9,400000.0,73.721,44.560951951412775,46.051753692659844,37.56474221905442,400000.0,4064.0
410000.0,1.140625,1.1992071651750138E-9,410000.0,73.72365853658536,44.56427947721537,46.05392954608048,37.55658469011008,410000.0,4064.0
420000.0,1.171875,1.2320621560017264E-9,420000.0,73.7247619047619,44.566572824784096,46.07046865073548,37.56202438541401,420000.0,4064.0
430000.0,1.203125,1.2649171468284391E-9,430000.0,73.74139534883722,44.59183783608635,46.09144859656914,37.574568071872854,430000.0,4064.0
440000.0,1.234375,1.2977721376551518E-9,440000.0,73.73295454545455,44.57688962688713,46.056512891361564,37.55942862082379,440000.0,4064.0
450000.0,1.25,1.3141996330685082E-9,450000.0,73.73777777777778,44.59460808315454,46.08478256902499,37.597355623260796,450000.0,4064.0
460000.0,1.28125,1.347054623895221E-9,460000.0,73.74021739130436,44.60073378180093,46.12008403473794,37.60298774219876,460000.0,4064.0
470000.0,1.3125,1.3799096147219336E-9,470000.0,73.72255319148935,44.56232842823178,46.078247316006156,37.5577003776752,470000.0,4064.0
480000.0,1.34375,1.4127646055486463E-9,480000.0,73.72479166666666,44.57364355798138,46.0751743393064,37.56942450672712,480000.0,4064.0
490000.0,1.375,1.445619596375359E-9,490000.0,73.73918367346938,44.60384692592619,46.10458419718959,37.59916978643338,490000.0,4064.0
500000.0,1.40625,1.4784745872020716E-9,500000.0,73.7348,44.59641551751623,46.088827038099815,37.593377558972804,500000.0,4064.0
510000.0,1.40625,1.4784745872020716E-9,510000.0,73.73333333333333,44.593090173681546,46.06868231410281,37.588229538900194,510000.0,4064.0
520000.0,1.4375,1.5113295780287843E-9,520000.0,73.73365384615384,44.59586971136333,46.08437182974054,37.597086935068255,520000.0,4064.0
530000.0,1.46875,1.544184568855497E-9,530000.0,73.71811320754716,44.56256701273052,46.04521087044094,37.55620407852208,530000.0,4064.0
540000.0,1.484375,1.5606120642688535E-9,540000.0,73.71018518518518,44.54941705287952,46.04430018927157,37.54509300156615,540000.0,4064.0
550000.0,1.515625,1.5934670550955661E-9,550000.0,73.71872727272726,44.56923960492799,46.05307845325311,37.57039941952871,550000.0,4064.0
560000.0,1.546875,1.6263220459222788E-9,560000.0,73.73035714285714,44.594288489918625,46.07543061578331,37.59544575287608,560000.0,4064.0
570000.0,1.5625,1.6427495413356353E-9,570000.0,73.72842105263157,44.58544723617944,46.07814542351275,37.57638917837342,570000.0,4064.0
580000.0,1.59375,1.675604532162348E-9,580000.0,73.72689655172414,44.58266278721818,46.07517711422364,37.57593881471954,580000.0,4064.0
590000.0,1.625,1.7084595229890606E-9,590000.0,73.72864406779661,44.58900950345058,46.08154504944813,37.59597073873816,590000.0,4064.0
600000.0,1.640625,1.724887018402417E-9,600000.0,73.7245,44.58720579246093,46.081261329046825,37.60764603451007,600000.0,4064.0
610000.0,1.671875,1.7577420092291297E-9,610000.0,73.72491803278689,44.593019009575904,46.086804422632525,37.61778545823945,610000.0,4064.0
620000.0,1.703125,1.7905970000558424E-9,620000.0,73.7274193548387,44.60012463899525,46.0996803504894,37.62325811158043,620000.0,4064.0
630000.0,1.75,1.8398794862959115E-9,630000.0,73.71825396825396,44.57961244382521,46.082757228313426,37.593990630147104,630000.0,4064.0
640000.0,1.796875,1.8891619725359807E-9,640000.0,73.72734375,44.600676697540806,46.11687042348303,37.617098951164394,640000.0,4064.0
650000.0,1.828125,1.9220169633626936E-9,650000.0,73.72415384615385,44.59112517516643,46.09521464957298,37.60621625373539,650000.0,4064.0
660000.0,1.859375,1.9548719541894064E-9,660000.0,73.72348484848484,44.59604966767709,46.094765045598365,37.62341338493465,660000.0,4064.0
670000.0,1.90625,2.0041544404294754E-9,670000.0,73.71059701492537,44.57708595390485,46.071533543978255,37.61789236953481,670000.0,4064.0
680000.0,1.9375,2.0370094312561882E-9,680000.0,73.71985294117647,44.59171939556781,46.095095605380074,37.617378676701584,680000.0,4064.0
690000.0,1.953125,2.0534369266695447E-9,690000.0,73.71420289855072,44.57804953699582,46.088910554412834,37.59908620499836,690000.0,4064.0
700000.0,2.0,2.1027194129096136E-9,700000.0,73.72071428571428,44.58662789901525,46.09866942490206,37.59541078370842,700000.0,4064.0
710000.0,2.015625,2.11914690832297E-9,710000.0,73.72352112676056,44.59179901763463,46.08473253764124,37.598504207751894,710000.0,4064.0
720000.0,2.0625,2.168429394563039E-9,720000.0,73.72125,44.584174034944525,46.0595261852496,37.57954849117669,720000.0,4064.0
730000.0,2.09375,2.201284385389752E-9,730000.0,73.71835616438356,44.57659952413678,46.056649290618616,37.56821398935911,730000.0,4064.0
740000.0,2.109375,2.2177118808031083E-9,740000.0,73.72148648648648,44.57932424125995,46.059770548553175,37.55928241387394,740000.0,4064.0
750000.0,2.140625,2.250566871629821E-9,750000.0,73.72,44.57416707694905,46.05306014084776,37.54930943033943,750000.0,4064.0
760000.0,2.15625,2.2669943670431776E-9,760000.0,73.72526315789474,44.58307253995997,46.058261658814885,37.5514441900902,760000.0,4064.0
770000.0,2.1875,2.2998493578698905E-9,770000.0,73.73519480519481,44.594802356901056,46.0697438140165,37.54836597876065,770000.0,4064.0
780000.0,2.203125,2.316276853283247E-9,780000.0,73.72948717948718,44.58800430923934,46.05090292532534,37.55199936610295,780000.0,4064.0
790000.0,2.234375,2.34913184410996E-9,790000.0,73.72911392405064,44.583204550248404,46.06871210920346,37.54062838569882,790000.0,4064.0
800000.0,2.265625,2.3819868349366727E-9,800000.0,73.726,44.57666781802115,46.055788957697615,37.535995435377615,800000.0,4064.0
810000.0,2.28125,2.398414330350029E-9,810000.0,73.72802469135803,44.57987434621428,46.04646327889885,37.53782753286704,810000.0,4064.0
820000.0,2.3125,2.431269321176742E-9,820000.0,73.7359756097561,44.592501295948324,46.05125712983119,37.546941651708174,820000.0,4064.0
830000.0,2.34375,2.464124312003455E-9,830000.0,73.73879518072289,44.593689983578,46.04618926211045,37.53854265769536,830000.0,4064.0
840000.0,2.375,2.496979302830168E-9,840000.0,73.74083333333333,44.59972477269393,46.0545527025672,37.54845029827546,840000.0,4064.0
850000.0,2.40625,2.5298342936568807E-9,850000.0,73.73317647058823,44.58617152983909,46.037815197136425,37.542695532249994,850000.0,4064.0
860000.0,2.421875,2.546261789070237E-9,860000.0,73.7256976744186,44.57284432182371,46.02997551800322,37.53638612835007,860000.0,4064.0
870000.0,2.453125,2.57911677989695E-9,870000.0,73.72091954022989,44.56008049676448,46.010050441123695,37.519505682951696,870000.0,4064.0
880000.0,2.484375,2.611971770723663E-9,880000.0,73.73034090909091,44.58296386718907,46.026835640457506,37.55001040054245,880000.0,4064.0
890000.0,2.515625,2.644826761550376E-9,890000.0,73.72977528089888,44.58665244291954,46.040973826508605,37.5600884501987,890000.0,4064.0
900000.0,2.53125,2.6612542569637323E-9,900000.0,73.74111111111111,44.611837494495745,46.06123543575757,37.588139290449,900000.0,4064.0
910000.0,2.5625,2.694109247790445E-9,910000.0,73.73428571428572,44.59866871215571,46.0391423804654,37.57854326081848,910000.0,4064.0
920000.0,2.59375,2.726964238617158E-9,920000.0,73.73739130434782,44.605504103091526,46.04678166694578,37.583375957757895,920000.0,4064.0
930000.0,2.609375,2.7433917340305145E-9,930000.0,73.72999999999999,44.58853627015556,46.03521358534909,37.560283687943254,930000.0,4064.0
940000.0,2.640625,2.7762467248572274E-9,940000.0,73.73329787234043,44.5976636051653,46.04764891104124,37.571869958989254,940000.0,4064.0
950000.0,2.671875,2.8091017156839403E-9,950000.0,73.73242105263158,44.5945241898435,46.044622992149144,37.56283324450983,950000.0,4064.0
960000.0,2.6875,2.8255292110972967E-9,960000.0,73.73729166666666,44.603325058362046,46.052966613958255,37.56791156762433,960000.0,4064.0
970000.0,2.71875,2.8583842019240096E-9,970000.0,73.73876288659794,44.60772469710352,46.05413349766944,37.57361140042397,970000.0,4064.0
980000.0,2.75,2.8912391927507225E-9,980000.0,73.73775510204081,44.60890361963326,46.05375131527648,37.57761263533703,980000.0,4064.0
990000.0,2.765625,2.907666688164079E-9,990000.0,73.73414141414142,44.60308121919818,46.051899984232506,37.57574011657497,990000.0,4064.0
1000000.0,2.796875,2.940521678990792E-9,1000000.0,73.7332,44.601867351873075,46.043458076390564,37.57370503725356,1000000.0,4064.0
