learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.15625,4.205826876891984E-9,10000.0,80.08999999999999,58.81715420454307,59.557180580946564,53.18598636256758,10000.0,104048.0,33.0,26.0,26.0,3.0,0.0,0.0,1.0
20000.0,0.25,8.663757600718075E-9,20000.0,83.36,65.58721081779264,66.0892602404728,60.507891301768126,20000.0,183808.0,61.0,46.0,46.0,3.0,0.0,0.0,1.0
30000.0,0.3125,1.182689124511348E-8,30000.0,85.06333333333333,69.17402088201311,69.46091460505691,64.59666587659004,30000.0,195632.0,73.0,52.0,52.0,4.0,0.0,0.0,1.0
40000.0,0.390625,1.728903347005447E-8,40000.0,85.9175,70.9553936823913,71.18227861052847,66.52403874725145,40000.0,270256.0,98.0,69.0,69.0,5.0,0.0,0.0,1.0
50000.0,0.4375,2.0850566215813162E-8,50000.0,86.67200000000001,72.5305606787095,72.82994251233336,68.39009581633623,50000.0,293696.0,108.0,74.0,74.0,5.0,0.0,0.0,1.0
60000.0,0.515625,2.7244839455104538E-8,60000.0,87.26,73.75329574000745,74.04149828505452,69.79969183359015,60000.0,316376.0,117.0,80.0,80.0,5.0,0.0,0.0,1.0
70000.0,0.578125,3.26198642142117E-8,70000.0,87.66285714285715,74.60017331646442,74.83609662286197,70.81347798168238,70000.0,332432.0,134.0,90.0,90.0,5.0,0.0,0.0,1.0
80000.0,0.65625,4.020028023256196E-8,80000.0,88.08875,75.47682664989789,75.68140057166191,71.77763298187419,80000.0,375064.0,144.0,95.0,95.0,5.0,0.0,0.0,1.0
90000.0,0.734375,4.8533191956165764E-8,90000.0,88.46000000000001,76.24183424568717,76.40028176054899,72.65330840727772,90000.0,412296.0,162.0,104.0,104.0,5.0,0.0,0.0,1.0
100000.0,0.828125,5.965589985458387E-8,100000.0,88.82,76.98096198601513,77.06760748276993,73.48323134576158,100000.0,458608.0,186.0,119.0,119.0,6.0,0.0,0.0,1.0
110000.0,0.921875,7.232537932900919E-8,110000.0,89.11363636363636,77.58636509940061,77.66899766899766,74.17455627682287,110000.0,522384.0,210.0,134.0,134.0,6.0,0.0,0.0,1.0
120000.0,0.984375,8.122921119340592E-8,120000.0,89.38583333333334,78.14933663665391,78.21133482730896,74.82557564976776,120000.0,550680.0,224.0,141.0,141.0,6.0,0.0,0.0,1.0
130000.0,1.078125,9.48639677113129E-8,130000.0,89.64769230769231,78.69670430855864,78.79294043491963,75.4863387978142,130000.0,562184.0,226.0,142.0,142.0,6.0,0.0,0.0,1.0
140000.0,1.15625,1.0656629456207157E-7,140000.0,89.88000000000001,79.17653884040496,79.2571336544515,76.03720930232559,140000.0,579008.0,234.0,146.0,146.0,6.0,0.0,0.0,1.0
150000.0,1.234375,1.1849740985780954E-7,150000.0,90.07933333333334,79.59257261997227,79.66159607473314,76.52728047068473,150000.0,590328.0,240.0,149.0,149.0,6.0,0.0,0.0,1.0
160000.0,1.328125,1.334618233765165E-7,160000.0,90.25937499999999,79.97170616359031,80.0555399145146,76.97694000856808,160000.0,617008.0,251.0,156.0,156.0,6.0,0.0,0.0,1.0
170000.0,1.421875,1.4888937585055829E-7,170000.0,90.40529411764706,80.27286717363754,80.34250867720787,77.30864472329652,170000.0,636104.0,263.0,162.0,162.0,6.0,0.0,0.0,1.0
180000.0,1.515625,1.6474126217265925E-7,180000.0,90.55,80.5728778408691,80.6438398252142,77.65282394208914,180000.0,653600.0,270.0,167.0,167.0,6.0,0.0,0.0,1.0
190000.0,1.609375,1.8155842553824187E-7,190000.0,90.69526315789473,80.87858436022768,80.94442528240062,78.01720922135733,190000.0,693400.0,291.0,182.0,182.0,6.0,0.0,0.0,1.0
200000.0,1.703125,1.9923958461731674E-7,200000.0,90.82000000000001,81.13333432741616,81.2210414344015,78.2929972452442,200000.0,729024.0,298.0,187.0,187.0,6.0,0.0,0.0,1.0
210000.0,1.796875,2.1733363003780447E-7,210000.0,90.95619047619049,81.41238781553443,81.48530874066566,78.6077945483217,210000.0,746048.0,308.0,192.0,192.0,6.0,0.0,0.0,1.0
