learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.171875,7.090081150333087E-9,10000.0,81.03,60.506223194926214,61.55249290636401,54.59550023934897,10000.0,159456.0,55.0,43.0,43.0,3.0,0.0,0.0,1.0
20000.0,0.25,1.0733880723516146E-8,20000.0,84.33,67.51739715970629,67.68405856877708,62.57910447761195,20000.0,180288.0,59.0,45.0,45.0,3.0,0.0,0.0,1.0
30000.0,0.296875,1.3177438328663507E-8,30000.0,85.73666666666668,70.5079605761941,70.61126373626374,65.88807397959185,30000.0,201504.0,73.0,52.0,52.0,4.0,0.0,0.0,1.0
40000.0,0.359375,1.7560992596877944E-8,40000.0,86.7,72.54235872126802,72.4965103655069,68.21223709369025,40000.0,271112.0,101.0,69.0,69.0,4.0,0.0,0.0,1.0
50000.0,0.4375,2.3563495940632288E-8,50000.0,87.22999999999999,73.64613626965549,73.487522318648,69.46145016261717,50000.0,296992.0,110.0,75.0,75.0,5.0,0.0,0.0,1.0
60000.0,0.5,2.8827667443288696E-8,60000.0,87.80833333333334,74.84973187544982,74.67894354252483,70.83914690053817,60000.0,325576.0,126.0,83.0,83.0,5.0,0.0,0.0,1.0
70000.0,0.578125,3.604994465907414E-8,70000.0,88.16000000000001,75.58259334223936,75.46622461665977,71.68044830178366,70000.0,357344.0,136.0,91.0,91.0,5.0,0.0,0.0,1.0
80000.0,0.640625,4.1887655647264584E-8,80000.0,88.515,76.3279353262292,76.22706926440529,72.5952217615653,80000.0,361048.0,136.0,91.0,91.0,5.0,0.0,0.0,1.0
90000.0,0.71875,4.992176804484592E-8,90000.0,88.71666666666667,76.74417219947733,76.66429211572489,73.06651814131126,90000.0,397512.0,158.0,102.0,102.0,5.0,0.0,0.0,1.0
100000.0,0.796875,5.885551217943429E-8,100000.0,88.93299999999999,77.18440697393946,77.12579058327476,73.57071213640923,100000.0,442024.0,178.0,112.0,112.0,5.0,0.0,0.0,1.0
110000.0,0.875,6.811699778255488E-8,110000.0,89.18727272727273,77.7074709260372,77.65965439519158,74.171552660152,110000.0,458240.0,184.0,115.0,115.0,5.0,0.0,0.0,1.0
120000.0,0.96875,7.988270630853043E-8,120000.0,89.42333333333333,78.21039751508434,78.18719279551783,74.79395467995948,120000.0,485120.0,200.0,123.0,123.0,5.0,0.0,0.0,1.0
130000.0,1.046875,9.029815878926052E-8,130000.0,89.61,78.60244398624313,78.58309416969254,75.26915189688003,130000.0,515336.0,215.0,135.0,135.0,6.0,0.0,0.0,1.0
140000.0,1.109375,9.907781431037518E-8,140000.0,89.815,79.02573882077185,79.0373561106129,75.76483785437487,140000.0,543000.0,221.0,138.0,138.0,6.0,0.0,0.0,1.0
150000.0,1.1875,1.101033154150678E-7,150000.0,89.98133333333334,79.366157170862,79.39167878006637,76.15927659236932,150000.0,545520.0,221.0,138.0,138.0,6.0,0.0,0.0,1.0
160000.0,1.265625,1.21756327441997E-7,160000.0,90.125625,79.67058361145943,79.70297665694575,76.53218858619766,160000.0,576568.0,237.0,146.0,146.0,6.0,0.0,0.0,1.0
170000.0,1.359375,1.3618542450583643E-7,170000.0,90.28176470588235,79.9948654791552,80.02877036893766,76.9079168064408,170000.0,594936.0,245.0,150.0,150.0,6.0,0.0,0.0,1.0
180000.0,1.453125,1.5157184356616602E-7,180000.0,90.40722222222223,80.2520473727342,80.29218741083149,77.19383981403215,180000.0,634408.0,261.0,161.0,161.0,6.0,0.0,0.0,1.0
190000.0,1.546875,1.6894954670634534E-7,190000.0,90.53578947368422,80.51867733125681,80.55369308965071,77.49662111428142,190000.0,716512.0,295.0,184.0,184.0,6.0,0.0,0.0,1.0
200000.0,1.640625,1.866797942461239E-7,200000.0,90.6635,80.7822144536321,80.82086256303859,77.79218153491192,200000.0,731048.0,301.0,187.0,187.0,6.0,0.0,0.0,1.0
210000.0,1.75,2.0835202627090943E-7,210000.0,90.79428571428572,81.05010518632567,81.10023756684623,78.09554024655549,210000.0,765928.0,318.0,197.0,197.0,6.0,0.0,0.0,1.0
220000.0,1.84375,2.2716707058457862E-7,220000.0,90.90545454545455,81.28183425777283,81.330422043688,78.36247823594934,220000.0,775776.0,322.0,199.0,199.0,6.0,0.0,0.0,1.0
230000.0,1.9375,2.462844066839251E-7,230000.0,91.01739130434783,81.51263436107521,81.5711775357471,78.62500646629765,230000.0,788240.0,326.0,201.0,201.0,6.0,0.0,0.0,1.0
240000.0,2.03125,2.658499417723053E-7,240000.0,91.12541666666667,81.73260381265774,81.79059050843401,78.8662658014328,240000.0,806720.0,333.0,206.0,206.0,6.0,0.0,0.0,1.0
250000.0,2.125,2.857521111663017E-7,250000.0,91.2396,81.97013281934694,82.02522918838177,79.13912331167965,250000.0,820600.0,339.0,209.0,209.0,6.0,0.0,0.0,1.0
260000.0,2.234375,3.098792512901127E-7,260000.0,91.34346153846154,82.19250754266206,82.24537931796128,79.41445478990981,260000.0,852688.0,358.0,223.0,223.0,6.0,0.0,0.0,1.0
270000.0,2.34375,3.3493402750334805E-7,270000.0,91.42740740740742,82.36578631915204,82.40583786249098,79.61153930852237,270000.0,885472.0,364.0,226.0,226.0,6.0,0.0,0.0,1.0
280000.0,2.453125,3.6064548314445545E-7,280000.0,91.52107142857143,82.55657652547606,82.60171776983057,79.81945377115511,280000.0,908680.0,383.0,240.0,240.0,6.0,0.0,0.0,1.0
290000.0,2.5625,3.869407292869356E-7,290000.0,91.59862068965518,82.71752127075126,82.76042624853177,80.00902564102564,290000.0,929312.0,385.0,241.0,241.0,6.0,0.0,0.0,1.0
300000.0,2.671875,4.139610165212717E-7,300000.0,91.687,82.90271857272049,82.94139374538291,80.22801328756152,300000.0,954936.0,396.0,248.0,248.0,6.0,0.0,0.0,1.0
310000.0,2.796875,4.467156314704981E-7,310000.0,91.75709677419354,83.04676580732718,83.08330905913195,80.39391707332044,310000.0,1012896.0,417.0,263.0,263.0,7.0,0.0,0.0,1.0
320000.0,2.921875,4.806219820036657E-7,320000.0,91.826875,83.1880822871447,83.23063803594441,80.54915143311865,320000.0,1048512.0,433.0,274.0,274.0,7.0,0.0,0.0,1.0
330000.0,3.046875,5.156301388827463E-7,330000.0,91.89515151515153,83.33020303179359,83.37146551938524,80.71721075095168,330000.0,1082584.0,444.0,281.0,281.0,7.0,0.0,0.0,1.0
340000.0,3.171875,5.514177610166371E-7,340000.0,91.96264705882353,83.47075271586571,83.51580737979334,80.88192083280865,340000.0,1106688.0,458.0,291.0,291.0,7.0,0.0,0.0,1.0
350000.0,3.296875,5.882650212798682E-7,350000.0,92.03514285714286,83.62146904426726,83.65570089293567,81.05808888979486,350000.0,1139456.0,468.0,296.0,296.0,7.0,0.0,0.0,1.0
360000.0,3.4375,6.303264591325489E-7,360000.0,92.10000000000001,83.75492366186728,83.78535550779091,81.21246952971721,360000.0,1156176.0,473.0,300.0,300.0,7.0,0.0,0.0,1.0
370000.0,3.5625,6.689453018932707E-7,370000.0,92.17594594594594,83.91235756843692,83.9315053285968,81.39500507718608,370000.0,1194240.0,484.0,307.0,307.0,7.0,0.0,0.0,1.0
380000.0,3.6875,7.081679521232016E-7,380000.0,92.2428947368421,84.05149612062513,84.0718245777091,81.55958711291836,380000.0,1212912.0,489.0,311.0,311.0,7.0,0.0,0.0,1.0
