learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.171875,5.363803615586626E-9,10000.0,79.95,58.58795031214977,59.164969450101836,52.48815165876778,10000.0,120632.0,38.0,30.0,30.0,3.0,0.0,0.0,1.0
20000.0,0.234375,8.399397807402744E-9,20000.0,83.745,66.38599993337169,66.90083486051721,61.25148986889154,20000.0,187744.0,63.0,47.0,47.0,4.0,0.0,0.0,1.0
30000.0,0.3125,1.2871201357079879E-8,30000.0,85.34333333333333,69.79391992895081,70.14327425816529,65.32334384858045,30000.0,221256.0,83.0,57.0,57.0,4.0,0.0,0.0,1.0
40000.0,0.375,1.741075215654241E-8,40000.0,86.41,72.00286151768593,72.12879409351928,67.81336964888388,40000.0,280760.0,107.0,72.0,72.0,4.0,0.0,0.0,1.0
50000.0,0.421875,2.089506273882257E-8,50000.0,87.146,73.51520145184202,73.67925301007455,69.48532902858227,50000.0,287328.0,109.0,73.0,73.0,4.0,0.0,0.0,1.0
60000.0,0.484375,2.575281541794539E-8,60000.0,87.69666666666667,74.68243388346933,74.82350533747145,70.88887136209479,60000.0,300440.0,117.0,77.0,77.0,5.0,0.0,0.0,1.0
70000.0,0.5625,3.2076592712352676E-8,70000.0,88.12142857142857,75.56272619981166,75.68429056029944,71.89454115261113,70000.0,312888.0,121.0,79.0,79.0,5.0,0.0,0.0,1.0
80000.0,0.625,3.770320391696361E-8,80000.0,88.48625,76.30810556874094,76.38931610786425,72.70976534723869,80000.0,347992.0,135.0,89.0,89.0,5.0,0.0,0.0,1.0
90000.0,0.71875,4.7232962161716494E-8,90000.0,88.69888888888889,76.7518273110972,76.84145813884652,73.23209727083719,90000.0,392928.0,155.0,99.0,99.0,5.0,0.0,0.0,1.0
100000.0,0.78125,5.4267940059718166E-8,100000.0,88.96300000000001,77.31399645179312,77.37577894391605,73.92752527638666,100000.0,435096.0,178.0,112.0,112.0,5.0,0.0,0.0,1.0
