learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.203125,7.03898775908682E-9,10000.0,81.5,61.83086882474521,62.144464906895834,56.10913404507709,10000.0,133952.0,43.0,34.0,34.0,3.0,0.0,0.0,1.0
20000.0,0.28125,1.0738084610137675E-8,20000.0,84.08,67.09120561771311,67.36701855078405,62.036485036365804,20000.0,183024.0,61.0,46.0,46.0,3.0,0.0,0.0,1.0
30000.0,0.34375,1.3993445059491529E-8,30000.0,85.48,70.02707760414843,70.23573624871882,65.4368007617234,30000.0,201336.0,69.0,50.0,50.0,4.0,0.0,0.0,1.0
40000.0,0.421875,1.921321705190672E-8,40000.0,86.4275,72.00910796507257,72.21027846027846,67.68837043209143,40000.0,258264.0,99.0,68.0,68.0,4.0,0.0,0.0,1.0
50000.0,0.484375,2.3797005673663484E-8,50000.0,87.092,73.41716981887575,73.66251785349928,69.38039662207042,50000.0,283496.0,107.0,72.0,72.0,4.0,0.0,0.0,1.0
60000.0,0.5625,3.018723671428031E-8,60000.0,87.68666666666667,74.63938391635222,74.8818549620916,70.75217735550278,60000.0,316176.0,122.0,81.0,81.0,5.0,0.0,0.0,1.0
70000.0,0.640625,3.743991126409835E-8,70000.0,88.03714285714285,75.36837908938105,75.54608106529611,71.62510165356466,70000.0,358848.0,136.0,91.0,91.0,5.0,0.0,0.0,1.0
80000.0,0.71875,4.4883215903408E-8,80000.0,88.2825,75.869702861776,76.00286716330031,72.16911109791579,80000.0,368280.0,140.0,93.0,93.0,5.0,0.0,0.0,1.0
90000.0,0.8125,5.4990588169958855E-8,90000.0,88.53555555555556,76.40616847587025,76.50568117130041,72.83020855277017,90000.0,416744.0,168.0,107.0,107.0,5.0,0.0,0.0,1.0
100000.0,0.890625,6.414762335932917E-8,100000.0,88.839,77.03151751588699,77.12675479044985,73.53896488774035,100000.0,453072.0,186.0,116.0,116.0,5.0,0.0,0.0,1.0
110000.0,0.984375,7.575112653689253E-8,110000.0,89.07363636363637,77.51554119656457,77.6399017710969,74.1020060764076,110000.0,478432.0,196.0,121.0,121.0,5.0,0.0,0.0,1.0
120000.0,1.0625,8.587796603226001E-8,120000.0,89.35666666666665,78.09729064196924,78.20812503199166,74.76338200715287,120000.0,501056.0,210.0,128.0,128.0,5.0,0.0,0.0,1.0
130000.0,1.15625,9.876456008189256E-8,130000.0,89.61538461538461,78.62315975744181,78.75454416694208,75.34561791186516,130000.0,531336.0,227.0,141.0,141.0,6.0,0.0,0.0,1.0
140000.0,1.234375,1.0991310571423837E-7,140000.0,89.84642857142858,79.09741192462549,79.21631698223554,75.87488544177047,140000.0,551608.0,231.0,143.0,143.0,6.0,0.0,0.0,1.0
150000.0,1.328125,1.245063483818538E-7,150000.0,90.03466666666667,79.48283761904416,79.58118759135054,76.296719153862,150000.0,601704.0,248.0,153.0,153.0,6.0,0.0,0.0,1.0
160000.0,1.40625,1.3735730640797154E-7,160000.0,90.21249999999999,79.84766177074766,79.92899529625879,76.70474830417707,160000.0,635840.0,262.0,163.0,163.0,6.0,0.0,0.0,1.0
170000.0,1.53125,1.586507035729786E-7,170000.0,90.36823529411765,80.17602166709685,80.25087444216621,77.09641773090318,170000.0,658472.0,270.0,167.0,167.0,6.0,0.0,0.0,1.0
180000.0,1.75,1.9765805013270844E-7,180000.0,90.52277777777778,80.50391589574993,80.5858721505878,77.49175352948937,180000.0,689288.0,290.0,180.0,180.0,6.0,0.0,0.0,1.0
190000.0,1.859375,2.179116644482646E-7,190000.0,90.6642105263158,80.79443480616268,80.88721755902034,77.82445086199353,190000.0,715792.0,296.0,183.0,183.0,6.0,0.0,0.0,1.0
200000.0,1.96875,2.3988767578783963E-7,200000.0,90.771,81.0191013794067,81.10224934219283,78.09165469846056,200000.0,776664.0,317.0,198.0,198.0,6.0,0.0,0.0,1.0
210000.0,2.078125,2.6206039668371283E-7,210000.0,90.90380952380951,81.29490286293263,81.3649932686867,78.41167229863363,210000.0,783616.0,321.0,200.0,200.0,6.0,0.0,0.0,1.0
220000.0,2.171875,2.8143462259322406E-7,220000.0,91.0190909090909,81.53366787865531,81.62063608710616,78.68309471662691,220000.0,798832.0,329.0,204.0,204.0,6.0,0.0,0.0,1.0
230000.0,2.28125,3.045784412986702E-7,230000.0,91.14434782608696,81.7882176971357,81.86916387007184,78.95954712615182,230000.0,817936.0,343.0,214.0,214.0,6.0,0.0,0.0,1.0
240000.0,2.390625,3.285588981169793E-7,240000.0,91.27166666666666,82.04919619801315,82.13953805622106,79.25221611449511,240000.0,847504.0,353.0,219.0,219.0,6.0,0.0,0.0,1.0
250000.0,2.484375,3.500280177427663E-7,250000.0,91.3972,82.30821282664618,82.38603790273706,79.54791837045208,250000.0,885208.0,366.0,227.0,227.0,6.0,0.0,0.0,1.0
260000.0,2.59375,3.753929114383128E-7,260000.0,91.49000000000001,82.49953021781337,82.58028452884261,79.76274317909507,260000.0,896432.0,373.0,232.0,232.0,7.0,0.0,0.0,1.0
270000.0,2.703125,4.0099390187404224E-7,270000.0,91.59296296296297,82.71226374894911,82.78357161818803,80.00369991895417,270000.0,904776.0,377.0,234.0,234.0,7.0,0.0,0.0,1.0
