learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.171875,6.030054969920053E-9,10000.0,81.22,61.09081627240904,61.31025957972807,55.53977272727274,10000.0,135616.0,43.0,34.0,34.0,3.0,0.0,0.0,1.0
20000.0,0.25,9.907655314438874E-9,20000.0,84.39999999999999,67.74417658326468,67.98686640673097,63.09439318665719,20000.0,191856.0,65.0,48.0,48.0,4.0,0.0,0.0,1.0
30000.0,0.3125,1.3350056380861335E-8,30000.0,85.66,70.40256759858859,70.67484662576688,66.11798062534457,30000.0,212904.0,79.0,55.0,55.0,4.0,0.0,0.0,1.0
40000.0,0.40625,2.0006102406316335E-8,40000.0,86.7125,72.58951526834653,72.90062713506349,68.5037037037037,40000.0,274440.0,103.0,70.0,70.0,4.0,0.0,0.0,1.0
50000.0,0.453125,2.3500599329256352E-8,50000.0,87.354,73.93751401801495,74.29047735219973,70.0643878420604,50000.0,288168.0,109.0,73.0,73.0,5.0,0.0,0.0,1.0
60000.0,0.53125,2.995534386071894E-8,60000.0,87.83,74.93285920361112,75.16917740673989,71.21230041395623,60000.0,319368.0,124.0,82.0,82.0,5.0,0.0,0.0,1.0
70000.0,0.59375,3.555207513272762E-8,70000.0,88.19428571428571,75.68132837590828,75.88913202042305,72.00826474274294,70000.0,346144.0,131.0,87.0,87.0,5.0,0.0,0.0,1.0
80000.0,0.65625,4.1219819751050734E-8,80000.0,88.50875,76.33899592319587,76.53649821337419,72.77761326621261,80000.0,350536.0,133.0,88.0,88.0,5.0,0.0,0.0,1.0
90000.0,0.75,5.101287064866887E-8,90000.0,88.75777777777778,76.85608470711426,77.00611321955321,73.3519450077695,90000.0,403784.0,158.0,102.0,102.0,5.0,0.0,0.0,1.0
100000.0,0.828125,6.004540611886315E-8,100000.0,89.015,77.38870179729213,77.54038029032917,73.9704279418037,100000.0,446912.0,179.0,114.0,114.0,5.0,0.0,0.0,1.0
110000.0,0.921875,7.168499804619285E-8,110000.0,89.33090909090909,78.04311130325176,78.1862790654449,74.73466663796259,110000.0,479920.0,193.0,121.0,121.0,5.0,0.0,0.0,1.0
120000.0,1.0,8.165095803431338E-8,120000.0,89.59833333333333,78.60577007026164,78.73051035187868,75.40637991842847,120000.0,493096.0,199.0,124.0,124.0,5.0,0.0,0.0,1.0
130000.0,1.078125,9.265010400364796E-8,130000.0,89.81,79.04230427717603,79.18545637383531,75.89964705454281,130000.0,544216.0,224.0,141.0,141.0,6.0,0.0,0.0,1.0
140000.0,1.171875,1.0681144582728545E-7,140000.0,90.00714285714285,79.44049761108575,79.54708264499057,76.32184686209463,140000.0,583896.0,235.0,148.0,148.0,6.0,0.0,0.0,1.0
150000.0,1.265625,1.210855164875587E-7,150000.0,90.18866666666666,79.8168720320059,79.92908285032388,76.76140849518394,150000.0,588544.0,239.0,150.0,150.0,6.0,0.0,0.0,1.0
160000.0,1.359375,1.3650375573585431E-7,160000.0,90.34375,80.14121204930996,80.23841805019059,77.14429420988786,160000.0,635720.0,258.0,161.0,161.0,6.0,0.0,0.0,1.0
170000.0,1.453125,1.5244256549825273E-7,170000.0,90.49823529411765,80.4610399858525,80.57296114111152,77.51092918998691,170000.0,657184.0,267.0,167.0,167.0,6.0,0.0,0.0,1.0
180000.0,1.546875,1.6890757251530888E-7,180000.0,90.64999999999999,80.77954212013394,80.87782486678104,77.88494389109353,180000.0,678880.0,277.0,172.0,172.0,6.0,0.0,0.0,1.0
190000.0,1.640625,1.8632679712027315E-7,190000.0,90.74526315789474,80.98398612850409,81.07313922824392,78.1244557239183,190000.0,718224.0,298.0,187.0,187.0,6.0,0.0,0.0,1.0
200000.0,1.734375,2.0464047944794101E-7,200000.0,90.8695,81.23942141226638,81.31733218747124,78.40876844494893,200000.0,755104.0,305.0,192.0,192.0,6.0,0.0,0.0,1.0
210000.0,1.828125,2.2317282855510714E-7,210000.0,91.00476190476189,81.52477443050375,81.5981997603577,78.74423314954426,210000.0,764120.0,309.0,194.0,194.0,6.0,0.0,0.0,1.0
220000.0,1.9375,2.4549585456649465E-7,220000.0,91.10727272727273,81.73788922229738,81.78686800040961,78.98648793796052,220000.0,788928.0,325.0,202.0,202.0,6.0,0.0,0.0,1.0
230000.0,2.03125,2.6510989603896935E-7,230000.0,91.23913043478261,82.00816928823491,82.04867792744638,79.28574365722275,230000.0,808720.0,330.0,206.0,206.0,6.0,0.0,0.0,1.0
240000.0,2.140625,2.8888345696032045E-7,240000.0,91.34291666666667,82.22527076893849,82.2696124864528,79.53912058693189,240000.0,840192.0,345.0,215.0,215.0,6.0,0.0,0.0,1.0
250000.0,2.25,3.1327317831003003E-7,250000.0,91.43480000000001,82.42024594876051,82.46776108404636,79.77673469773241,250000.0,861968.0,354.0,221.0,221.0,6.0,0.0,0.0,1.0
260000.0,2.359375,3.3800516070591076E-7,260000.0,91.53884615384615,82.63130854271513,82.68299786676323,80.00490810928723,260000.0,874064.0,363.0,227.0,227.0,6.0,0.0,0.0,1.0
270000.0,2.46875,3.635472967289388E-7,270000.0,91.63111111111111,82.8234570582362,82.87870521913075,80.22612713525622,270000.0,902696.0,372.0,233.0,233.0,6.0,0.0,0.0,1.0
280000.0,2.578125,3.8934952398348185E-7,280000.0,91.73428571428572,83.03603267872118,83.08100560701205,80.46425255338903,280000.0,911888.0,374.0,234.0,234.0,6.0,0.0,0.0,1.0
290000.0,2.6875,4.1542723516209255E-7,290000.0,91.82344827586208,83.21850927206111,83.26829853442376,80.66662318178854,290000.0,921624.0,380.0,237.0,237.0,6.0,0.0,0.0,1.0
