learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.171875,7.342282010035383E-9,10000.0,81.36,61.63061488298223,61.91254597466285,56.29542790152403,10000.0,165128.0,53.0,42.0,42.0,3.0,0.0,0.0,1.0
20000.0,0.25,1.1138876693116296E-8,20000.0,84.44,67.95899542143106,68.11802069460097,63.39684780051754,20000.0,187848.0,63.0,47.0,47.0,3.0,0.0,0.0,1.0
30000.0,0.3125,1.4427221483654448E-8,30000.0,85.66333333333334,70.52222042015507,70.57133082449538,66.3036665622062,30000.0,203376.0,73.0,52.0,52.0,4.0,0.0,0.0,1.0
40000.0,0.390625,1.961756626971894E-8,40000.0,86.6225,72.5114431199548,72.57866147381368,68.54388336958439,40000.0,256808.0,101.0,69.0,69.0,4.0,0.0,0.0,1.0
50000.0,0.453125,2.4050920425603787E-8,50000.0,87.262,73.82444062767973,73.79228047074314,69.99717354437534,50000.0,274192.0,103.0,70.0,70.0,4.0,0.0,0.0,1.0
60000.0,0.515625,2.889134015681015E-8,60000.0,87.59333333333333,74.50893833085179,74.46574966555758,70.76772040054978,60000.0,299368.0,115.0,76.0,76.0,5.0,0.0,0.0,1.0
70000.0,0.578125,3.3957993663433527E-8,70000.0,88.01,75.36016542468022,75.31107515811148,71.71026021302413,70000.0,313360.0,121.0,79.0,79.0,5.0,0.0,0.0,1.0
80000.0,0.640625,3.956597841655215E-8,80000.0,88.34375,76.04769048922743,75.95161955848978,72.45850316025754,80000.0,346840.0,136.0,88.0,88.0,5.0,0.0,0.0,1.0
90000.0,0.703125,4.5720209729754266E-8,90000.0,88.60222222222222,76.58352985291774,76.447087456662,73.08459277917717,90000.0,380624.0,152.0,96.0,96.0,5.0,0.0,0.0,1.0
100000.0,0.78125,5.39210224006739E-8,100000.0,88.885,77.16067640983486,77.01945541381521,73.73582230623819,100000.0,405760.0,166.0,103.0,103.0,5.0,0.0,0.0,1.0
110000.0,0.84375,6.062020677038365E-8,110000.0,89.18818181818182,77.77481637555431,77.68039786056114,74.41595319020782,110000.0,414328.0,168.0,104.0,104.0,5.0,0.0,0.0,1.0
120000.0,0.9375,7.133429688918922E-8,120000.0,89.39333333333333,78.19615290624093,78.11290905026397,74.89447315475957,120000.0,441760.0,182.0,111.0,111.0,5.0,0.0,0.0,1.0
130000.0,1.0,7.869032237471806E-8,130000.0,89.66846153846154,78.75032859873703,78.67655230444377,75.5056261740193,130000.0,454952.0,188.0,114.0,114.0,5.0,0.0,0.0,1.0
140000.0,1.09375,9.021272287807531E-8,140000.0,89.87428571428572,79.17078152461957,79.10870077811838,75.98834648870219,140000.0,475088.0,200.0,120.0,120.0,6.0,0.0,0.0,1.0
150000.0,1.171875,1.0043075437554056E-7,150000.0,90.03933333333333,79.51028230580269,79.45943716575702,76.3741302972802,150000.0,505568.0,214.0,127.0,127.0,6.0,0.0,0.0,1.0
160000.0,1.234375,1.0875095742651159E-7,160000.0,90.18,79.80125304608244,79.73769392466117,76.70777988614802,160000.0,514584.0,218.0,129.0,129.0,6.0,0.0,0.0,1.0
170000.0,1.3125,1.196865600326823E-7,170000.0,90.30941176470589,80.06870337829967,80.0327252893764,77.00767620376831,170000.0,541072.0,229.0,136.0,136.0,6.0,0.0,0.0,1.0
180000.0,1.40625,1.3310420197538204E-7,180000.0,90.43777777777777,80.33516671373118,80.29807009912776,77.31562022246823,180000.0,553232.0,235.0,139.0,139.0,6.0,0.0,0.0,1.0
190000.0,1.484375,1.451122807338834E-7,190000.0,90.55368421052631,80.57749573279246,80.54227512711269,77.59580576707029,190000.0,594136.0,254.0,153.0,153.0,6.0,0.0,0.0,1.0
200000.0,1.578125,1.603149576112628E-7,200000.0,90.6655,80.80740118818494,80.77283541201066,77.85882018074433,200000.0,626832.0,263.0,159.0,159.0,6.0,0.0,0.0,1.0
210000.0,1.671875,1.7606633870551983E-7,210000.0,90.77,81.02147796862018,80.99314564763333,78.09558250177987,210000.0,649456.0,274.0,166.0,166.0,6.0,0.0,0.0,1.0
220000.0,1.765625,1.9224379987766345E-7,220000.0,90.89772727272727,81.28015578239041,81.24947329981178,78.38009997516814,220000.0,667024.0,280.0,169.0,169.0,6.0,0.0,0.0,1.0
230000.0,1.859375,2.0882929675281047E-7,230000.0,91.00217391304348,81.49162799513392,81.44828018968563,78.61004020630278,230000.0,683848.0,285.0,173.0,173.0,6.0,0.0,0.0,1.0
240000.0,1.9375,2.234633494582441E-7,240000.0,91.10541666666667,81.70646875825467,81.66317344694887,78.85786726619062,240000.0,724064.0,301.0,184.0,184.0,6.0,0.0,0.0,1.0
250000.0,2.03125,2.414747400002347E-7,250000.0,91.2136,81.93344004935396,81.90102664667204,79.12493110067852,250000.0,742640.0,312.0,191.0,191.0,6.0,0.0,0.0,1.0
260000.0,2.125,2.6093356104360684E-7,260000.0,91.31884615384615,82.152026713239,82.12481191098439,79.37892851922234,260000.0,802320.0,331.0,205.0,205.0,6.0,0.0,0.0,1.0
270000.0,2.234375,2.840336916657785E-7,270000.0,91.40925925925926,82.3411835580279,82.31643629876416,79.59569657890337,270000.0,816392.0,336.0,209.0,209.0,6.0,0.0,0.0,1.0
280000.0,2.328125,3.038165353549023E-7,280000.0,91.4775,82.48568133071863,82.45857775033447,79.76803140393567,280000.0,815680.0,338.0,210.0,210.0,6.0,0.0,0.0,1.0
290000.0,2.4375,3.276915069566004E-7,290000.0,91.55965517241378,82.65390558446391,82.64005617140789,79.95545109857262,290000.0,843776.0,351.0,218.0,218.0,6.0,0.0,0.0,1.0
300000.0,2.609375,3.6588837651328904E-7,300000.0,91.622,82.78689686595374,82.77124290532204,80.11959565279295,300000.0,859048.0,353.0,219.0,219.0,6.0,0.0,0.0,1.0
310000.0,2.8125,4.1274952107212607E-7,310000.0,91.70354838709677,82.95626877235081,82.93998248825918,80.31563559549049,310000.0,891768.0,369.0,230.0,230.0,6.0,0.0,0.0,1.0
320000.0,2.953125,4.459366189419395E-7,320000.0,91.7853125,83.12653055198153,83.1196018622572,80.51645802296193,320000.0,912240.0,380.0,237.0,237.0,6.0,0.0,0.0,1.0
330000.0,3.09375,4.810503903879887E-7,330000.0,91.8469696969697,83.2518344753422,83.25637259782933,80.65195817572523,330000.0,965200.0,405.0,254.0,254.0,6.0,0.0,0.0,1.0
340000.0,3.234375,5.178163862890667E-7,340000.0,91.92294117647059,83.40744798103226,83.41326117681166,80.82610699174731,340000.0,1010616.0,416.0,261.0,261.0,6.0,0.0,0.0,1.0
350000.0,3.375,5.55309977951563E-7,350000.0,91.99371428571429,83.55679296486696,83.560470505412,81.00705576152747,350000.0,1030616.0,422.0,264.0,264.0,6.0,0.0,0.0,1.0
360000.0,3.515625,5.933245281792349E-7,360000.0,92.05194444444444,83.67906075517539,83.68365228895325,81.15557370355248,360000.0,1044936.0,442.0,277.0,277.0,6.0,0.0,0.0,1.0
370000.0,3.640625,6.283471722983651E-7,370000.0,92.1072972972973,83.7912650614067,83.7942075793142,81.27964819610759,370000.0,1083032.0,448.0,280.0,280.0,6.0,0.0,0.0,1.0
380000.0,3.78125,6.697758928769164E-7,380000.0,92.15631578947368,83.894042446774,83.89752676902464,81.40158865850083,380000.0,1138784.0,473.0,300.0,300.0,6.0,0.0,0.0,1.0
390000.0,3.921875,7.124092209980719E-7,390000.0,92.2102564102564,84.00588133017848,84.01010552909287,81.5314658107188,390000.0,1171896.0,477.0,302.0,302.0,6.0,0.0,0.0,1.0
400000.0,4.015625,7.410978368069562E-7,400000.0,92.27875,84.14507936760894,84.14307937958546,81.68583965844401,400000.0,1182880.0,481.0,304.0,304.0,6.0,0.0,0.0,1.0
410000.0,4.15625,7.854983495134446E-7,410000.0,92.32707317073171,84.24600300729627,84.24773798138311,81.80361625579863,410000.0,1220472.0,497.0,315.0,315.0,7.0,0.0,0.0,1.0
420000.0,4.28125,8.257570961076351E-7,420000.0,92.38190476190476,84.35869321477205,84.36611322303551,81.93000389683002,420000.0,1244952.0,509.0,321.0,321.0,7.0,0.0,0.0,1.0
430000.0,4.40625,8.664320921525358E-7,430000.0,92.44116279069767,84.47976998039432,84.48862524636948,82.06740928325912,430000.0,1257824.0,513.0,323.0,323.0,7.0,0.0,0.0,1.0
440000.0,4.53125,9.074928109637565E-7,440000.0,92.50159090909091,84.60215479311695,84.60723799926286,82.2022149457592,440000.0,1269752.0,517.0,325.0,325.0,7.0,0.0,0.0,1.0
450000.0,4.671875,9.543304784326917E-7,450000.0,92.56311111111111,84.72791193166307,84.72729927940014,82.34533839068574,450000.0,1287464.0,525.0,329.0,329.0,7.0,0.0,0.0,1.0
460000.0,4.78125,9.912656969390809E-7,460000.0,92.61173913043478,84.82939993954749,84.82923628377442,82.46653081228878,460000.0,1305344.0,539.0,336.0,336.0,7.0,0.0,0.0,1.0
470000.0,4.90625,1.0342387314368452E-6,470000.0,92.65063829787235,84.91088712613288,84.91035856573707,82.56520005451216,470000.0,1328888.0,549.0,341.0,341.0,7.0,0.0,0.0,1.0
480000.0,5.046875,1.0837143700983788E-6,480000.0,92.69770833333332,85.00836505354064,85.01299834100121,82.679060297882,480000.0,1359976.0,566.0,351.0,351.0,7.0,0.0,0.0,1.0
490000.0,5.171875,1.1286517191264364E-6,490000.0,92.74408163265306,85.10276446709922,85.11182670524734,82.78490083669044,490000.0,1389632.0,579.0,359.0,359.0,7.0,0.0,0.0,1.0
500000.0,5.3125,1.1797405831101868E-6,500000.0,92.791,85.19861813024906,85.20720986924725,82.89346919210855,500000.0,1404320.0,594.0,368.0,368.0,7.0,0.0,0.0,1.0
510000.0,5.46875,1.238903819790317E-6,510000.0,92.84156862745098,85.3034552225125,85.32099763177045,83.0165331546971,510000.0,1463640.0,619.0,385.0,385.0,7.0,0.0,0.0,1.0
520000.0,5.609375,1.293457785828246E-6,520000.0,92.89096153846154,85.40265284591179,85.41983016687504,83.12340499354008,520000.0,1499568.0,631.0,391.0,391.0,7.0,0.0,0.0,1.0
