learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.203125,1.8316334009998375E-9,10000.0,80.13,70.12395326706675,70.52803322456245,69.78406326034064,10000.0,34856.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
20000.0,0.359375,3.710123969035016E-9,20000.0,81.125,71.68317828667011,71.75458286569398,71.25123752951032,20000.0,46472.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,0.5,5.400765480266677E-9,30000.0,81.13666666666667,71.68983263910195,71.65113716060515,71.38161221806413,30000.0,46472.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
40000.0,0.640625,7.489547392146455E-9,40000.0,81.255,71.86229889800812,71.85012764679382,71.59418093650554,40000.0,57416.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
50000.0,0.78125,1.0833868549929726E-8,50000.0,81.368,72.0338734922224,72.14531320077738,71.83115626511851,50000.0,91928.0,15.0,8.0,8.0,3.0,0.0,0.0,1.0
60000.0,0.921875,1.4576330108361114E-8,60000.0,81.52166666666668,72.26960135527673,72.32332309842981,72.08710976837867,60000.0,102872.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0
70000.0,1.0625,1.9188414120839705E-8,70000.0,81.63714285714285,72.44504421111318,72.48656863374644,72.28905273142759,70000.0,126776.0,21.0,11.0,11.0,4.0,0.0,0.0,1.0
80000.0,1.203125,2.4609002543406357E-8,80000.0,81.82249999999999,72.72474604871978,72.74328984855299,72.57261410788382,80000.0,149000.0,25.0,13.0,13.0,4.0,0.0,0.0,1.0
90000.0,1.328125,2.9459899653577145E-8,90000.0,81.92333333333333,72.87467211177791,72.92290792889955,72.72178534900489,90000.0,150008.0,25.0,13.0,13.0,4.0,0.0,0.0,1.0
100000.0,1.453125,3.468643020217618E-8,100000.0,82.056,73.07610001619064,73.1441570881226,72.94901558778302,100000.0,161624.0,27.0,14.0,14.0,4.0,0.0,0.0,1.0
110000.0,1.578125,4.026686332912909E-8,110000.0,82.23272727272727,73.34442211853676,73.42579373172887,73.24572210814509,110000.0,172568.0,29.0,15.0,15.0,4.0,0.0,0.0,1.0
120000.0,1.71875,4.7812613451646436E-8,120000.0,82.29333333333332,73.43690842968469,73.50491296324006,73.36442154613717,120000.0,207416.0,35.0,18.0,18.0,5.0,0.0,0.0,1.0
130000.0,1.84375,5.520576248980231E-8,130000.0,82.38307692307693,73.57216078411057,73.6443564721046,73.51696385207799,130000.0,228624.0,39.0,20.0,20.0,5.0,0.0,0.0,1.0
140000.0,1.984375,6.347183241612381E-8,140000.0,82.475,73.71091858768469,73.7672140963134,73.67235033425973,140000.0,227216.0,41.0,21.0,21.0,5.0,0.0,0.0,1.0
150000.0,2.125,7.259704741752809E-8,150000.0,82.48533333333333,73.7258756547211,73.76158517098115,73.67693325050597,150000.0,250832.0,43.0,22.0,22.0,6.0,0.0,0.0,1.0
160000.0,2.25,8.070834964099857E-8,160000.0,82.4975,73.74434520916637,73.76748194430134,73.67946163389601,160000.0,250832.0,43.0,22.0,22.0,6.0,0.0,0.0,1.0
170000.0,2.390625,9.026837586942646E-8,170000.0,82.60058823529411,73.89851421526161,73.92933005455811,73.83431376885311,170000.0,262784.0,45.0,23.0,23.0,6.0,0.0,0.0,1.0
180000.0,2.546875,1.0177538368023103E-7,180000.0,82.63722222222222,73.95332936318067,73.98098504778713,73.89143219942524,180000.0,284672.0,49.0,25.0,25.0,6.0,0.0,0.0,1.0
190000.0,2.6875,1.1255427832818693E-7,190000.0,82.63842105263159,73.95492483224558,73.98070658389796,73.88574866606503,190000.0,296288.0,51.0,26.0,26.0,6.0,0.0,0.0,1.0
200000.0,2.8125,1.221572488753332E-7,200000.0,82.7245,74.08434773306372,74.11212012228017,74.02219515496007,200000.0,296960.0,51.0,26.0,26.0,6.0,0.0,0.0,1.0
210000.0,2.953125,1.3338317835910452E-7,210000.0,82.76285714285714,74.14191924254258,74.17122144049776,74.07168643630736,210000.0,308576.0,53.0,27.0,27.0,6.0,0.0,0.0,1.0
220000.0,3.109375,1.4639388407684035E-7,220000.0,82.80818181818181,74.21054969440122,74.24762371653458,74.14552116373181,220000.0,321872.0,55.0,28.0,28.0,6.0,0.0,0.0,1.0
230000.0,3.25,1.6000778284958666E-7,230000.0,82.82695652173912,74.23878786125545,74.27695032920658,74.17553678374348,230000.0,374216.0,65.0,33.0,33.0,7.0,0.0,0.0,1.0
240000.0,3.40625,1.7693069013249543E-7,240000.0,82.82625,74.23755752945699,74.26800184794415,74.16299435205327,240000.0,418656.0,73.0,37.0,37.0,7.0,0.0,0.0,1.0
250000.0,3.5625,1.9481887445888585E-7,250000.0,82.856,74.28321216599898,74.31579704326043,74.22032420077592,250000.0,442536.0,77.0,39.0,39.0,7.0,0.0,0.0,1.0
260000.0,3.71875,2.140888439801832E-7,260000.0,82.90576923076924,74.35765548138457,74.38564743308976,74.29453849312614,260000.0,476720.0,83.0,42.0,42.0,7.0,0.0,0.0,1.0
