learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.234375,2.817735852052768E-9,10000.0,79.75999999999999,69.54525635844715,69.20267802799756,68.83756735950732,10000.0,46472.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
20000.0,0.390625,4.696226420087947E-9,20000.0,79.68499999999999,69.48235964152852,69.27091211617001,69.09561116604547,20000.0,46472.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,0.53125,6.386867931319608E-9,30000.0,79.12666666666667,68.68423706453287,68.59106184481115,68.49625194948935,30000.0,46472.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
40000.0,0.671875,8.89823746143116E-9,40000.0,79.3,68.94892452659407,68.94805925370336,68.71339505006613,40000.0,69032.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0
50000.0,0.78125,1.1527897893554635E-8,50000.0,79.874,69.81580228170962,69.8025447125195,69.59083766469237,50000.0,92936.0,15.0,8.0,8.0,3.0,0.0,0.0,1.0
60000.0,0.921875,1.5668208814329573E-8,60000.0,80.31,70.46983744666598,70.47533363322836,70.27101839502757,60000.0,113808.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0
70000.0,1.0625,2.073955127141542E-8,70000.0,80.61571428571429,70.9296030108997,70.90195573854864,70.72491909385114,70000.0,139400.0,23.0,12.0,12.0,4.0,0.0,0.0,1.0
80000.0,1.1875,2.524741123326951E-8,80000.0,80.93875,71.41333062132719,71.41277042480597,71.22993038129918,80000.0,139400.0,23.0,12.0,12.0,4.0,0.0,0.0,1.0
90000.0,1.328125,3.074134130858713E-8,90000.0,81.12888888888888,71.69599958589677,71.65979742695522,71.56252092960955,90000.0,151016.0,25.0,13.0,13.0,4.0,0.0,0.0,1.0
100000.0,1.453125,3.60004681472977E-8,100000.0,81.324,71.98881736474945,71.96721803608416,71.85823639322524,100000.0,162632.0,27.0,14.0,14.0,4.0,0.0,0.0,1.0
110000.0,1.59375,4.1916985840847095E-8,110000.0,81.54272727272728,72.31760028583183,72.30452338080427,72.1777619426097,110000.0,162632.0,27.0,14.0,14.0,4.0,0.0,0.0,1.0
120000.0,1.734375,4.86050460798045E-8,120000.0,81.70666666666668,72.56346101079053,72.56754392542052,72.42661374398654,120000.0,183840.0,31.0,16.0,16.0,5.0,0.0,0.0,1.0
130000.0,1.875,5.639555941646298E-8,130000.0,81.76230769230769,72.64671261019717,72.63093492790931,72.51735849494023,130000.0,214144.0,37.0,19.0,19.0,5.0,0.0,0.0,1.0
140000.0,2.015625,6.511041040842732E-8,140000.0,81.83142857142856,72.74963643294335,72.71957013695985,72.63563306186997,140000.0,239552.0,41.0,21.0,21.0,6.0,0.0,0.0,1.0
150000.0,2.15625,7.422340180103977E-8,150000.0,81.96933333333334,72.9558409193469,72.9339711386426,72.86036827053334,150000.0,250496.0,43.0,22.0,22.0,6.0,0.0,0.0,1.0
160000.0,2.28125,8.272120289297568E-8,160000.0,82.07375,73.11236361548593,73.09178925247673,73.02015821802482,160000.0,262784.0,45.0,23.0,23.0,6.0,0.0,0.0,1.0
170000.0,2.421875,9.389794690327513E-8,170000.0,82.14235294117647,73.21497770109085,73.20683111954457,73.12928180707748,170000.0,307224.0,53.0,27.0,27.0,6.0,0.0,0.0,1.0
180000.0,2.546875,1.0521506838914422E-7,180000.0,82.26722222222223,73.40210808902128,73.39484717394747,73.32414023651333,180000.0,349968.0,61.0,31.0,31.0,6.0,0.0,0.0,1.0
190000.0,2.6875,1.1839328281995325E-7,190000.0,82.34052631578948,73.51232888943667,73.51106830454417,73.4311528502538,190000.0,362240.0,63.0,32.0,32.0,7.0,0.0,0.0,1.0
200000.0,2.8125,1.3049375007136003E-7,200000.0,82.4165,73.62653457669163,73.63714054394435,73.54153813744226,200000.0,374192.0,65.0,33.0,33.0,7.0,0.0,0.0,1.0
210000.0,2.953125,1.4446824530346529E-7,210000.0,82.46666666666667,73.7017816890841,73.70450779866309,73.61897255857275,210000.0,384128.0,67.0,34.0,34.0,7.0,0.0,0.0,1.0
220000.0,3.09375,1.5852830579711335E-7,220000.0,82.52363636363637,73.78710778335964,73.7885522620054,73.70987042292046,220000.0,386480.0,67.0,34.0,34.0,7.0,0.0,0.0,1.0
230000.0,3.234375,1.738313908895685E-7,230000.0,82.59521739130435,73.89391166496527,73.90332149027022,73.83132971177919,230000.0,420648.0,73.0,37.0,37.0,7.0,0.0,0.0,1.0
240000.0,3.359375,1.8811969008917614E-7,240000.0,82.63958333333333,73.96059962757464,73.96035148681925,73.89656360617737,240000.0,441848.0,77.0,39.0,39.0,7.0,0.0,0.0,1.0
250000.0,3.515625,2.0651751482445336E-7,250000.0,82.6548,73.98326690334872,73.98771460450384,73.92467783931352,250000.0,455144.0,79.0,40.0,40.0,7.0,0.0,0.0,1.0
260000.0,3.671875,2.270990969716675E-7,260000.0,82.69999999999999,74.05136681757492,74.0563861203396,73.98601560376387,260000.0,509168.0,89.0,45.0,45.0,8.0,0.0,0.0,1.0
270000.0,3.8125,2.456469681217439E-7,270000.0,82.74925925925926,74.12516710829576,74.13337331867204,74.06510312263353,270000.0,509840.0,89.0,45.0,45.0,8.0,0.0,0.0,1.0
280000.0,3.953125,2.649783143877155E-7,280000.0,82.80178571428571,74.20401887648225,74.21584690675833,74.14274514857652,280000.0,531376.0,93.0,47.0,47.0,8.0,0.0,0.0,1.0
290000.0,4.078125,2.821834641508758E-7,290000.0,82.85034482758621,74.27682715969944,74.28837305485187,74.21625909201664,290000.0,532048.0,93.0,47.0,47.0,8.0,0.0,0.0,1.0
300000.0,4.21875,3.019251744262874E-7,300000.0,82.89566666666667,74.34474047284655,74.3741229231069,74.28667354854228,300000.0,542656.0,95.0,48.0,48.0,8.0,0.0,0.0,1.0
310000.0,4.375,3.2482600848500927E-7,310000.0,82.93774193548387,74.40784353988485,74.44091155095097,74.35180021820825,310000.0,566544.0,99.0,50.0,50.0,9.0,0.0,0.0,1.0
320000.0,4.515625,3.4543675913785895E-7,320000.0,82.9790625,74.46989591221104,74.49987125166788,74.41302203222625,320000.0,566544.0,99.0,50.0,50.0,9.0,0.0,0.0,1.0
330000.0,4.671875,3.6882104015805656E-7,330000.0,83.01878787878788,74.52917332449003,74.56840996968431,74.4805067649108,330000.0,578504.0,101.0,51.0,51.0,9.0,0.0,0.0,1.0
340000.0,4.828125,3.935059390237762E-7,340000.0,83.04529411764706,74.56902396033306,74.60338439442602,74.51885249524821,340000.0,610680.0,107.0,54.0,54.0,9.0,0.0,0.0,1.0
350000.0,4.96875,4.166530885009302E-7,350000.0,83.0777142857143,74.61777842417398,74.65802366129688,74.56497466288758,350000.0,636264.0,111.0,56.0,56.0,9.0,0.0,0.0,1.0
360000.0,5.125,4.424264706257317E-7,360000.0,83.10166666666666,74.65343910064239,74.69720161048812,74.60870000751295,360000.0,637608.0,111.0,56.0,56.0,9.0,0.0,0.0,1.0
370000.0,5.28125,4.7000881750136617E-7,370000.0,83.1308108108108,74.6966896328358,74.7383417382365,74.65967821169171,370000.0,682360.0,119.0,60.0,60.0,9.0,0.0,0.0,1.0
380000.0,5.4375,4.976454915271865E-7,380000.0,83.17078947368421,74.75674787862323,74.79733750546805,74.71422979443524,380000.0,683704.0,119.0,60.0,60.0,9.0,0.0,0.0,1.0
390000.0,5.59375,5.256837984133098E-7,390000.0,83.18794871794873,74.7825800125987,74.82046713108397,74.73080154466344,390000.0,693640.0,121.0,61.0,61.0,9.0,0.0,0.0,1.0
400000.0,5.75,5.541644835223754E-7,400000.0,83.20125,74.80263368939247,74.84058904360916,74.74849964111641,400000.0,704584.0,123.0,62.0,62.0,9.0,0.0,0.0,1.0
410000.0,5.90625,5.830671741730637E-7,410000.0,83.22951219512194,74.8448866286392,74.87962063145281,74.7913916996627,410000.0,715024.0,125.0,63.0,63.0,9.0,0.0,0.0,1.0
420000.0,6.078125,6.154438597150146E-7,420000.0,83.26214285714286,74.89406065389655,74.92652618663776,74.8317318019734,420000.0,728152.0,127.0,64.0,64.0,9.0,0.0,0.0,1.0
430000.0,6.25,6.487482460215688E-7,430000.0,83.26767441860466,74.90233508901167,74.92908962931473,74.84203937913696,430000.0,749016.0,131.0,66.0,66.0,10.0,0.0,0.0,1.0
440000.0,6.40625,6.79949815902445E-7,440000.0,83.28795454545454,74.93286606650862,74.95811197384553,74.8718527023702,440000.0,771896.0,135.0,68.0,68.0,10.0,0.0,0.0,1.0
450000.0,6.578125,7.152750105079677E-7,450000.0,83.30644444444445,74.9604375240648,74.98909616351426,74.9047079771366,450000.0,794464.0,139.0,70.0,70.0,10.0,0.0,0.0,1.0
460000.0,6.734375,7.474159873608085E-7,460000.0,83.32326086956522,74.9856054184998,75.01579567882337,74.93276780958668,460000.0,795136.0,139.0,70.0,70.0,10.0,0.0,0.0,1.0
470000.0,6.90625,7.841409145233531E-7,470000.0,83.3431914893617,75.01554731594815,75.04796812749002,74.96234132987077,470000.0,825944.0,145.0,73.0,73.0,10.0,0.0,0.0,1.0
480000.0,7.078125,8.218682422820064E-7,480000.0,83.34937500000001,75.02470015208765,75.0647381458995,74.97549932838416,480000.0,848488.0,149.0,75.0,75.0,10.0,0.0,0.0,1.0
490000.0,7.234375,8.57825378059513E-7,490000.0,83.36163265306122,75.04282173292778,75.07772163275038,74.99363553548918,490000.0,889544.0,157.0,79.0,79.0,10.0,0.0,0.0,1.0
500000.0,7.40625,8.978200235611034E-7,500000.0,83.3796,75.06962336256268,75.09940521671385,75.02089056948593,500000.0,899480.0,159.0,80.0,80.0,10.0,0.0,0.0,1.0
510000.0,7.59375,9.430186603114836E-7,510000.0,83.4013725490196,75.10227412094231,75.13635602653986,75.05444215576202,510000.0,931808.0,165.0,83.0,83.0,10.0,0.0,0.0,1.0
520000.0,7.765625,9.85565905769666E-7,520000.0,83.4076923076923,75.11176258412023,75.14232373752506,75.0623585551891,520000.0,956888.0,169.0,85.0,85.0,10.0,0.0,0.0,1.0
530000.0,7.9375,1.028187851059354E-6,530000.0,83.43056603773586,75.14601886609898,75.17603593366182,75.09549967528693,530000.0,958568.0,169.0,85.0,85.0,10.0,0.0,0.0,1.0
540000.0,8.078125,1.0634951629779405E-6,540000.0,83.44962962962963,75.17459380859512,75.20144731292592,75.12289355163756,540000.0,970520.0,171.0,86.0,86.0,10.0,0.0,0.0,1.0
