learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.234375,2.0523051110406716E-9,10000.0,79.80000000000001,69.62613836196171,69.71968220656574,69.29157798723017,10000.0,33848.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
20000.0,0.390625,3.930795679075851E-9,20000.0,78.945,68.39438974073634,68.39774859287054,68.14192767438341,20000.0,46472.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,0.53125,5.621437190307512E-9,30000.0,78.89333333333333,68.3236456038131,68.33208302075519,67.95870863272948,30000.0,46472.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
40000.0,0.671875,8.15725393800272E-9,40000.0,78.625,67.92716707537116,67.91263229002476,67.71148036253777,40000.0,69704.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0
50000.0,0.8125,1.1899715496434108E-8,50000.0,79.238,68.84695838402045,68.83705571565802,68.66302411929846,50000.0,102872.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0
60000.0,0.921875,1.5129464574986037E-8,60000.0,79.97999999999999,69.96025612092697,69.95272281561897,69.82591876208897,60000.0,114144.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0
70000.0,1.046875,1.957135585447153E-8,70000.0,80.51857142857143,70.770277446301,70.76365663322186,70.66302383615867,70000.0,137360.0,23.0,12.0,12.0,5.0,0.0,0.0,1.0
80000.0,1.171875,2.43671497123109E-8,80000.0,80.8675,71.29207214723529,71.32902500702446,71.21254866557581,80000.0,148304.0,25.0,13.0,13.0,5.0,0.0,0.0,1.0
90000.0,1.296875,2.9184674430224635E-8,90000.0,81.15333333333334,71.72240847210023,71.75965236501673,71.63450282618147,90000.0,148976.0,25.0,13.0,13.0,5.0,0.0,0.0,1.0
100000.0,1.4375,3.495363570335839E-8,100000.0,81.362,72.03793079981591,72.03852616418627,71.965344002888,100000.0,158576.0,27.0,14.0,14.0,5.0,0.0,0.0,1.0
110000.0,1.5625,4.087607117576732E-8,110000.0,81.48454545454545,72.22118701925882,72.25053136410703,72.1427399058978,110000.0,183144.0,31.0,16.0,16.0,6.0,0.0,0.0,1.0
120000.0,1.703125,4.8408724574579134E-8,120000.0,81.51916666666666,72.2717465999414,72.29468055867876,72.17195989610128,120000.0,207056.0,35.0,18.0,18.0,6.0,0.0,0.0,1.0
130000.0,1.84375,5.633951837403907E-8,130000.0,81.58923076923077,72.37933729312589,72.39064230343301,72.26811888071374,130000.0,218000.0,37.0,19.0,19.0,6.0,0.0,0.0,1.0
140000.0,1.984375,6.469231771512164E-8,140000.0,81.65785714285714,72.48280843697866,72.49022443623119,72.38668745631485,140000.0,229600.0,39.0,20.0,20.0,7.0,0.0,0.0,1.0
150000.0,2.109375,7.289002597745922E-8,150000.0,81.696,72.54047636097522,72.52036751606383,72.44950179114363,150000.0,253504.0,43.0,22.0,22.0,7.0,0.0,0.0,1.0
160000.0,2.234375,8.173034681628148E-8,160000.0,81.77187500000001,72.65589669521718,72.64019962851086,72.58232822238728,160000.0,273376.0,47.0,24.0,24.0,7.0,0.0,0.0,1.0
170000.0,2.359375,9.134366539203459E-8,170000.0,81.90411764705883,72.85412157267787,72.84339689265538,72.76429602216892,170000.0,297280.0,51.0,26.0,26.0,7.0,0.0,0.0,1.0
180000.0,2.5,1.025812364079886E-7,180000.0,81.99,72.98361852859028,72.97756883142864,72.90869281810433,180000.0,308896.0,53.0,27.0,27.0,7.0,0.0,0.0,1.0
190000.0,2.640625,1.153746982001596E-7,190000.0,82.08526315789474,73.12660978457234,73.13284394979873,73.06395707706189,190000.0,351664.0,61.0,31.0,31.0,7.0,0.0,0.0,1.0
200000.0,2.78125,1.2867573079549605E-7,200000.0,82.1445,73.21585036628166,73.21708478644017,73.16697473813926,200000.0,365616.0,63.0,32.0,32.0,8.0,0.0,0.0,1.0
210000.0,2.9375,1.4345465590142543E-7,210000.0,82.25142857142858,73.37680134127044,73.36667976705135,73.3327609521561,210000.0,365616.0,63.0,32.0,32.0,8.0,0.0,0.0,1.0
220000.0,3.0625,1.5527779598616893E-7,220000.0,82.34727272727272,73.52127100261468,73.50326467397609,73.4896992368288,220000.0,365616.0,63.0,32.0,32.0,8.0,0.0,0.0,1.0
230000.0,3.21875,1.7123186909076242E-7,230000.0,82.42826086956522,73.64245737657869,73.63201607589073,73.60997747233014,230000.0,394688.0,71.0,36.0,36.0,8.0,0.0,0.0,1.0
240000.0,3.359375,1.865480509069231E-7,240000.0,82.5125,73.76938307047489,73.75726880510224,73.73887797369508,240000.0,421008.0,73.0,37.0,37.0,8.0,0.0,0.0,1.0
250000.0,3.5,2.0188867994066745E-7,250000.0,82.55839999999999,73.8378874378983,73.82713085234094,73.79331069507468,250000.0,421680.0,73.0,37.0,37.0,8.0,0.0,0.0,1.0
