learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.234375,2.1134231549998123E-9,10000.0,79.53,69.273133071516,68.69073111043133,69.00363416111448,10000.0,34856.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
20000.0,0.359375,3.6162156094279552E-9,20000.0,79.7,69.54960323133011,69.41849954805666,69.40928270042195,20000.0,46472.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,0.484375,5.119008063856099E-9,30000.0,79.99333333333334,69.99185120269931,69.80277721875629,69.88308495157811,30000.0,46472.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
40000.0,0.640625,8.76636477187276E-9,40000.0,80.175,70.24886189234684,70.120572720422,70.06643515023403,40000.0,90232.0,15.0,8.0,8.0,4.0,0.0,0.0,1.0
50000.0,0.765625,1.1738835989187162E-8,50000.0,80.568,70.84123494551056,70.74639448408755,70.61278809509405,50000.0,91920.0,15.0,8.0,8.0,4.0,0.0,0.0,1.0
60000.0,0.890625,1.5495429074184762E-8,60000.0,80.79166666666666,71.17792552302429,71.09427904993603,71.06379773531847,60000.0,116168.0,19.0,10.0,10.0,4.0,0.0,0.0,1.0
70000.0,1.03125,2.0144183913038837E-8,70000.0,81.0157142857143,71.51228238560104,71.44852182880716,71.42089077184455,70000.0,127784.0,21.0,11.0,11.0,4.0,0.0,0.0,1.0
80000.0,1.171875,2.5215526370124685E-8,80000.0,81.19875,71.79219436175418,71.77148433834431,71.73381943922423,80000.0,139400.0,23.0,12.0,12.0,4.0,0.0,0.0,1.0
90000.0,1.296875,3.044205691872372E-8,90000.0,81.3788888888889,72.06182450933069,72.02216991369093,71.98428619190905,90000.0,161624.0,27.0,14.0,14.0,4.0,0.0,0.0,1.0
100000.0,1.421875,3.566858746732275E-8,100000.0,81.552,72.32386596742633,72.27907256307383,72.24988342183246,100000.0,161624.0,27.0,14.0,14.0,4.0,0.0,0.0,1.0
110000.0,1.5625,4.154843433449666E-8,110000.0,81.69,72.53162061749718,72.47068150132583,72.43526577982153,110000.0,161624.0,27.0,14.0,14.0,4.0,0.0,0.0,1.0
