learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.234375,1.4091104579468567E-9,10000.0,80.33,70.46151591290098,70.527419838178,70.10638297872342,10000.0,23240.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
20000.0,0.375,3.0997519691785175E-9,20000.0,79.59,69.36286961353305,69.42780107849012,69.0170777988615,20000.0,46472.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
30000.0,0.515625,4.7903934804101784E-9,30000.0,79.66333333333333,69.49395898135023,69.40781226495511,69.23038127899939,30000.0,46472.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
40000.0,0.65625,6.903622609873612E-9,40000.0,79.68499999999999,69.5292966574121,69.45112781954886,69.2511446626556,40000.0,58088.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
50000.0,0.796875,1.0284614594032367E-8,50000.0,80.166,70.25220832313059,70.22994716618636,70.02025454215666,50000.0,92936.0,15.0,8.0,8.0,3.0,0.0,0.0,1.0
60000.0,0.921875,1.3600381660378641E-8,60000.0,80.65333333333334,70.98169163437713,70.96403021661914,70.757758968158,60000.0,102536.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0
70000.0,1.0625,1.8525040811962552E-8,70000.0,80.96428571428571,71.44743673038883,71.39575820024042,71.24762644571034,70000.0,135368.0,23.0,12.0,12.0,4.0,0.0,0.0,1.0
80000.0,1.171875,2.244089652473728E-8,80000.0,81.27499999999999,71.91519118072847,71.8748826555518,71.7091595845137,80000.0,138392.0,23.0,12.0,12.0,4.0,0.0,0.0,1.0
90000.0,1.296875,2.6916160196479826E-8,90000.0,81.45333333333333,72.18192257430033,72.11213953954623,71.99516810952285,90000.0,138392.0,23.0,12.0,12.0,4.0,0.0,0.0,1.0
100000.0,1.40625,3.1189216921726865E-8,100000.0,81.645,72.46994058243897,72.41052773978267,72.26503475370203,100000.0,151016.0,25.0,13.0,13.0,4.0,0.0,0.0,1.0
110000.0,1.53125,3.60727103220092E-8,110000.0,81.78818181818181,72.68539209612864,72.63288752885889,72.48138685128713,110000.0,151016.0,25.0,13.0,13.0,4.0,0.0,0.0,1.0
120000.0,1.671875,4.2809956034438484E-8,120000.0,81.86,72.79279419987427,72.75253473526098,72.58092958810933,120000.0,185192.0,31.0,16.0,16.0,5.0,0.0,0.0,1.0
130000.0,1.8125,5.1837382165508146E-8,130000.0,81.90692307692308,72.86279395930502,72.82505718973127,72.64777365599525,130000.0,248144.0,43.0,22.0,22.0,6.0,0.0,0.0,1.0
140000.0,1.953125,6.101149160207975E-8,140000.0,82.035,73.05388539873738,73.03651450502798,72.83146455808327,140000.0,252176.0,43.0,22.0,22.0,6.0,0.0,0.0,1.0
150000.0,2.078125,6.91879864057733E-8,150000.0,82.13533333333334,73.20291028334364,73.17322227672717,72.98471650939592,150000.0,252848.0,43.0,22.0,22.0,6.0,0.0,0.0,1.0
160000.0,2.203125,7.77401146478951E-8,160000.0,82.249375,73.37401233497512,73.33064145061178,73.17877042213618,160000.0,264464.0,45.0,23.0,23.0,6.0,0.0,0.0,1.0
170000.0,2.34375,8.775939932093025E-8,170000.0,82.3535294117647,73.52961104055862,73.50520198540971,73.33706626848692,170000.0,275408.0,47.0,24.0,24.0,6.0,0.0,0.0,1.0
180000.0,2.484375,9.77786839939654E-8,180000.0,82.42611111111111,73.63950050164611,73.61299955789492,73.46024448154644,180000.0,275408.0,47.0,24.0,24.0,6.0,0.0,0.0,1.0
190000.0,2.625,1.0901683708652855E-7,190000.0,82.46842105263158,73.70294627965002,73.65944693537035,73.53597788176597,190000.0,308912.0,53.0,27.0,27.0,6.0,0.0,0.0,1.0
200000.0,2.765625,1.2065313057973983E-7,200000.0,82.5175,73.77744846664517,73.71526942506615,73.6397699087023,200000.0,319856.0,55.0,28.0,28.0,6.0,0.0,0.0,1.0
210000.0,2.90625,1.3312179362401368E-7,210000.0,82.56619047619047,73.85022055289086,73.79294053643906,73.7156108207455,210000.0,342736.0,59.0,30.0,30.0,7.0,0.0,0.0,1.0
220000.0,3.0625,1.4823411927661964E-7,220000.0,82.60863636363636,73.91308894963997,73.8611521014374,73.77982757911762,220000.0,373864.0,65.0,33.0,33.0,7.0,0.0,0.0,1.0
230000.0,3.203125,1.6185965958154866E-7,230000.0,82.68173913043478,74.02216055680559,73.97349781762108,73.89229720518064,230000.0,374536.0,65.0,33.0,33.0,7.0,0.0,0.0,1.0
240000.0,3.359375,1.786997826356027E-7,240000.0,82.73166666666667,74.09647510949887,74.04331542094121,73.95932165050802,240000.0,416608.0,73.0,37.0,37.0,8.0,0.0,0.0,1.0
250000.0,3.515625,1.9727481736077205E-7,250000.0,82.76480000000001,74.1454731916672,74.09767475412991,74.00782998437624,250000.0,459528.0,81.0,41.0,41.0,8.0,0.0,0.0,1.0
260000.0,3.671875,2.1640767550302878E-7,260000.0,82.81884615384615,74.2262837525381,74.19054772359601,74.09235373265902,260000.0,473328.0,83.0,42.0,42.0,8.0,0.0,0.0,1.0
270000.0,3.8125,2.336516950486435E-7,270000.0,82.8862962962963,74.32774437590992,74.29388431775065,74.19626851919071,270000.0,474000.0,83.0,42.0,42.0,8.0,0.0,0.0,1.0
280000.0,3.96875,2.528117167659932E-7,280000.0,82.9082142857143,74.36083161514735,74.33555708095587,74.23718776916452,280000.0,474000.0,83.0,42.0,42.0,8.0,0.0,0.0,1.0
290000.0,4.09375,2.685153675783012E-7,290000.0,82.95379310344828,74.42903679721576,74.40416707657418,74.30505021103187,290000.0,485616.0,85.0,43.0,43.0,8.0,0.0,0.0,1.0
300000.0,4.234375,2.869046228523884E-7,300000.0,83.00699999999999,74.5092161821638,74.481792016018,74.38858968690968,300000.0,505480.0,89.0,45.0,45.0,8.0,0.0,0.0,1.0
310000.0,4.375,3.0578922532084923E-7,310000.0,83.03967741935485,74.55823709007005,74.53318673015167,74.44517891339639,310000.0,519096.0,91.0,46.0,46.0,8.0,0.0,0.0,1.0
320000.0,4.515625,3.250591625045572E-7,320000.0,83.0784375,74.61639366247994,74.58998315352815,74.50011773016247,320000.0,529688.0,93.0,47.0,47.0,8.0,0.0,0.0,1.0
330000.0,4.671875,3.482057622426915E-7,330000.0,83.10484848484847,74.6557481483408,74.62012582051912,74.5392273266965,330000.0,572624.0,101.0,51.0,51.0,8.0,0.0,0.0,1.0
340000.0,4.796875,3.6784399223203474E-7,340000.0,83.13411764705883,74.6996930922553,74.66499958028302,74.5858410374139,340000.0,607288.0,107.0,54.0,54.0,8.0,0.0,0.0,1.0
350000.0,4.96875,3.9773459623878213E-7,350000.0,83.13885714285715,74.7071472451988,74.67329868546979,74.59074978256565,350000.0,672240.0,119.0,60.0,60.0,9.0,0.0,0.0,1.0
360000.0,5.125,4.2556788280813244E-7,360000.0,83.1575,74.73551781571463,74.6930172377812,74.62905776907432,360000.0,688568.0,121.0,61.0,61.0,9.0,0.0,0.0,1.0
370000.0,5.265625,4.510893227739468E-7,370000.0,83.17891891891892,74.76769627824868,74.73645755109497,74.6641590542719,370000.0,701528.0,123.0,62.0,62.0,9.0,0.0,0.0,1.0
380000.0,5.4375,4.823120737758777E-7,380000.0,83.18736842105264,74.78027673771088,74.74513090329799,74.67926996016884,380000.0,702200.0,123.0,62.0,62.0,9.0,0.0,0.0,1.0
390000.0,5.59375,5.110844439412986E-7,390000.0,83.19794871794872,74.79629408563243,74.75886721518597,74.70117676128116,390000.0,711800.0,125.0,63.0,63.0,9.0,0.0,0.0,1.0
400000.0,5.734375,5.374021647084092E-7,400000.0,83.23375,74.84982682412262,74.81977922955619,74.7569416998837,400000.0,723416.0,127.0,64.0,64.0,9.0,0.0,0.0,1.0
410000.0,5.90625,5.705101971721485E-7,410000.0,83.2670731707317,74.8998578773834,74.87060771335533,74.80758214479812,410000.0,744600.0,131.0,66.0,66.0,10.0,0.0,0.0,1.0
